,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True
128,1843.6793985707882,1857.89367255682,1859.7732922546545,1856.4509819992716,1862.034777755053,1860.5490009134678,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401
129,1828.5461579201744,1858.9420536196637,1850.3019315280044,1858.347867319951,1866.514195833358,1870.0441602013368,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965
130,1822.9464964569138,1832.1902931635432,1834.1587297140309,1842.2578622898786,1851.0266210490413,1852.7446282952,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352
131,1832.7217943640976,1834.649477822825,1837.3402707020734,1846.1099627381468,1855.255765369169,1854.2906014975154,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223
132,1823.2913422753595,1826.8258174817395,1828.3878119376857,1834.8708199967755,1841.0886218671196,1825.9891347314372,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524
133,1833.003955083385,1821.4683413767648,1823.7694911458614,1830.6825843145602,1829.672156512745,1829.1793863039782,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976
134,1817.41029782357,1822.513144878118,1824.6408606880054,1823.4571544731327,1829.368530424515,1827.9532159896758,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767
135,1809.6385898971714,1815.0179980095438,1805.5576810596683,1807.85175347886,1809.6445006509382,1809.4405796459844,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237
136,1778.4733629310906,1769.6433189881357,1766.1583074580146,1764.7706802381883,1764.9679127586164,1761.5866505117176,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188
137,1736.9951150112015,1734.8262572441745,1731.8510482264378,1730.484886375554,1728.9421796424256,1718.5682623702041,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456
138,1697.9290768127635,1697.9482089894298,1696.0978319681255,1698.5082529088315,1699.3580015358814,1669.4764191871773,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439
139,1638.1718228691223,1648.484688276779,1650.3142998868236,1659.254392732147,1647.2453743126532,1644.496640491875,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987
140,1636.303558040366,1632.6824436274574,1637.6236004572538,1632.222726975939,1639.0077278886656,1633.025500665158,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443
141,1637.9379592299551,1632.1783185496122,1621.2855770882045,1632.614158866836,1642.4812290035566,1655.8761636352071,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866
142,1639.4717220593575,1616.061948446817,1621.076989698698,1634.9626724391428,1647.0895948416683,1665.794952867387,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533
143,1622.680826069467,1618.207707610308,1624.4871835298238,1638.947920393315,1651.4338433140963,1656.859759725844,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633
144,1635.5649471387467,1640.3663457511893,1645.9644517529323,1659.6389028192907,1672.3053370491864,1648.9198286363198,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088
145,1634.2748473560723,1630.4718217186835,1635.9174147186286,1648.4419130850458,1647.4240968410222,1645.1700775559082,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927
146,1677.8869551588432,1640.1866121728337,1642.621920497821,1643.0385508653028,1654.3030476294105,1653.0266359080904,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463
147,1673.3790721347666,1650.0902356552172,1642.0324783557369,1648.1485530428315,1655.856409273934,1649.544424208701,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899
148,1670.8831785836699,1657.849188797172,1656.7147907124063,1660.7451470505882,1666.3925611824384,1662.7576031620233,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723
149,1714.0137932736761,1697.2379074874302,1696.1198417485991,1700.3041887770207,1706.408908595037,1696.7226608597343,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949
150,1733.7875200427395,1708.8663822466497,1708.0592532651815,1713.517367730343,1721.183226500471,1714.2247916285348,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522
151,1733.8009747848666,1706.6860918374684,1706.8587480659191,1714.8147781821501,1714.9444258996398,1713.9860282855875,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367
152,1733.1953558429998,1711.4354602621481,1713.4104297510098,1713.7917511420428,1724.7736983214834,1728.9768664342675,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993
153,1740.145235676589,1726.5048492174656,1722.4399616335936,1732.7169736532703,1740.6530938620765,1724.5107475519378,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929
154,1742.452062880225,1727.659157209656,1729.7430867778237,1737.8421415805956,1743.416837886499,1728.756068671848,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564
155,1769.4988166131532,1755.4176123599495,1755.2958974961996,1761.169320186553,1767.0571308959438,1749.0950501563973,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706
156,1802.5324639541418,1781.1336687645949,1780.8143325150372,1786.2954678106587,1792.3389802179588,1764.761269696007,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444
157,1803.116073115535,1795.0815699657423,1793.546640540202,1796.2303560695455,1789.067844646504,1787.9767661650028,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055
158,1810.5259806929464,1805.7343037149888,1804.3902294176544,1794.8272520076193,1796.9569121444035,1793.8717319973746,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004
159,1811.2677802906767,1807.986923084737,1799.147235280373,1800.9846241980056,1803.2515538137156,1799.474659929822,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117
160,1796.0593330756883,1793.054570289118,1793.6865543037075,1796.5255048925048,1799.0595850238578,1782.2892988990752,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426
161,1811.7067315309357,1800.4852432777889,1800.0342372107689,1801.5452903020146,1803.2034122797468,1789.5146509674266,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784
162,1811.8123473679789,1806.586307761239,1805.8486301365303,1807.4424337805108,1808.9823406829075,1801.9971518728694,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023
163,1809.6200799051123,1805.0297574206043,1804.2580929617366,1805.5340380446012,1800.641567160305,1801.19437818365,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366
164,1808.3685555680734,1806.5239337543844,1806.6771467138653,1803.8374183943092,1806.0310857725415,1804.590417314966,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378
165,1825.4730325999067,1816.0021385117118,1813.2671705253642,1817.0965612354757,1820.9080641381352,1819.900902805507,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631
166,1838.1103796994237,1817.1094715660715,1817.655127466436,1821.1689150346322,1825.0720346206765,1824.233018678098,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796
167,1832.9837340836568,1820.9163080841784,1820.1485322791045,1821.4362988695027,1823.129107639077,1822.2871363196148,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804
168,1827.1334877699153,1826.6362067227474,1826.4644837712074,1828.555957327735,1831.2047527460093,1823.8777512674844,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215
169,1837.229832934326,1829.7231756505214,1829.3696192475772,1831.846225075856,1830.0530890383986,1828.8743603003822,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285
170,1840.399552414835,1833.7477767810883,1833.4195744008805,1831.0782937246306,1835.1501808853316,1833.8790577331715,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123
171,1839.461453573587,1841.4445114623402,1836.558806835645,1839.8199874533875,1843.5748715568072,1835.8101632072376,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876
172,1854.8878987202631,1846.366147250091,1846.0628322541643,1848.8670182780438,1852.0242940664123,1848.9959660378506,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841
173,1832.5102515977078,1842.530690240061,1842.5436005706567,1845.790159850134,1849.221352411747,1843.874920083547,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767
174,1819.627919309173,1831.05169533268,1830.8361083663444,1834.2847220969543,1838.7506076600564,1826.108438629835,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077
175,1810.292350373007,1823.573036356192,1824.309858477066,1829.1817194962546,1826.1958555671226,1816.7374051710683,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052
176,1789.864940901184,1793.6500787311204,1799.5781758938165,1800.8903632300405,1813.0985584968594,1817.0254766441226,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867
177,1788.6658356172873,1790.3679771559669,1785.4853056792313,1798.036324664523,1812.0948191795699,1813.7775174492797,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731
178,1792.0864510405809,1785.7476342641698,1788.3310225256298,1799.891134751152,1812.7832664472476,1819.628697039932,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788
179,1789.4619985950567,1788.059827810041,1789.6040900046871,1799.5295677213924,1810.5340690928379,1813.2765032944696,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341
180,1783.8385385705774,1780.419089743422,1782.2472236650249,1789.3677376270919,1797.2064081718222,1793.606836900932,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554
181,1810.806274858413,1801.3593348775887,1799.6171402048317,1802.0025182151048,1795.5789287859861,1799.1330028074874,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339
182,1809.084534504612,1804.8302694809756,1804.6671793408582,1798.7377600358723,1800.2696563114534,1794.437220032088,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256
183,1824.0185205348248,1808.9294549913102,1801.1565804687732,1805.1341288884335,1809.7302065805563,1806.635071479815,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637
184,1817.4813824149232,1799.4448728417606,1798.9416810408259,1802.0624812566073,1805.8634847940232,1805.9921214615263,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443
185,1822.2152739975031,1815.4835476417531,1814.1029199987559,1816.196104562953,1819.051309724609,1816.9411706298702,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622
186,1817.3121482018112,1820.41544947552,1820.4901116283634,1823.8447754833119,1827.4679119961932,1815.64438236267,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994
187,1832.8005007168867,1827.6820990471629,1828.3056835695577,1831.9453079745253,1829.9008093558282,1828.6439964496296,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801
188,1807.0091599747911,1827.3188987828098,1827.3689846436757,1823.823621206673,1827.249525199126,1813.6103053361408,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499
189,1807.043224582026,1815.3379564437084,1808.666737540992,1810.9192013645886,1813.38896316219,1801.9912411191026,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207
190,1793.363951584963,1792.1691238202397,1792.5003593504068,1797.5341439135746,1803.51396017173,1796.8537850457885,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282
191,1783.9216002156156,1787.63262030424,1788.040617860299,1792.0014450686456,1797.1044476693453,1796.9820328479123,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857
192,1794.9397896484156,1794.7095035707391,1795.3055564242727,1798.8658522918442,1803.5737676670806,1798.7253163437315,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949
193,1805.4230558653226,1797.7237546725667,1798.2281130696397,1801.655728069762,1800.1652848436242,1802.0281833301449,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374
194,1795.8625671937154,1792.263929199736,1792.510392077195,1791.4144916649896,1795.95060631561,1798.5160289965422,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778
195,1780.3925691245474,1781.665947695908,1777.3084778005807,1782.347084294453,1788.4396715126322,1789.2504558286669,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871
196,1772.5650979027437,1768.8826983060428,1769.5017719900366,1772.6894570510735,1776.342147332789,1780.6573086748383,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232
197,1768.901208298102,1768.2580249605858,1767.83618379702,1768.2779348680106,1768.701875904625,1768.380128689715,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758
198,1776.3711566900915,1771.2768646738903,1771.0505450230835,1771.3764919840908,1771.4265778449565,1762.7999882685,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732
199,1779.7057550914633,1773.6627093226186,1773.6295779922943,1774.9007011444544,1772.8567469372886,1772.7498867310312,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732,1772.7963172573309
200,1779.3633202383696,1776.0827741247338,1775.810879451462,1774.3844434667722,1775.9738140454276,1774.6843364473602,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732,1772.7963172573309,1790.813228015372
201,1775.455923133152,1777.4112938068922,1774.7205009276438,1776.5165923419845,1778.0908749439195,1775.9529708610921,1772.6473818170232,1776.2812510143758,1787.2704310898732,1772.7963172573309,1790.813228015372,1809.56501656739
202,1783.708735306936,1778.174558773565,1778.484640027093,1780.454320946795,1782.247768076556,1780.4861301348294,1776.2812510143758,1787.2704310898732,1772.7963172573309,1790.813228015372,1809.56501656739,1786.3915175593688
203,1787.3879462075258,1781.0583066540685,1781.4565825756429,1783.6502499538751,1785.4807948408302,1779.97321669941,1787.2704310898732,1772.7963172573309,1790.813228015372,1809.56501656739,1786.3915175593688,1726.3543583156404
204,1792.0725296599985,1782.3235968255376,1781.9007446119856,1783.5532669282545,1785.687982314971,1781.0908157997856,1772.7963172573309,1790.813228015372,1809.56501656739,1786.3915175593688,1726.3543583156404,1998.6676062816753
205,1780.758102581177,1783.2765503242783,1782.67831982462,1783.742022183412,1782.5069079653836,1781.205297767479,1790.813228015372,1809.56501656739,1786.3915175593688,1726.3543583156404,1998.6676062816753,2096.029853420299
206,1794.7575673316321,1790.696568401554,1790.2370850692632,1787.8976709468343,1789.5750806473843,1784.7635715350775,1809.56501656739,1786.3915175593688,1726.3543583156404,1998.6676062816753,2096.029853420299,1719.0028583182138
207,1793.600381735634,1794.239209780901,1790.6333388908647,1791.5999804509602,1793.0520815506898,1791.830655394016,1786.3915175593688,1726.3543583156404,1998.6676062816753,2096.029853420299,1719.0028583182138,1960.6482381384117
208,1795.2008738641402,1792.7954304002903,1792.5127252694715,1793.89125303942,1795.7923381061971,1796.5615915997125,1726.3543583156404,1998.6676062816753,2096.029853420299,1719.0028583182138,1960.6482381384117,1893.2348470591273
209,1768.985669858506,1772.6028956176206,1769.5631349469047,1765.5262456703492,1762.016424529023,1758.7578881958605,1998.6676062816753,2096.029853420299,1719.0028583182138,1960.6482381384117,1893.2348470591273,1534.6286382981214
210,1891.008359442874,1744.773900287505,1688.4369506748537,1618.5606418286452,1584.244049827963,1550.3949517863869,2096.029853420299,1719.0028583182138,1960.6482381384117,1893.2348470591273,1534.6286382981214,1365.504007450157
211,1893.0116383313557,1559.7165993419708,1485.800523615399,1422.5988556872453,1371.3771968212825,1356.801433578567,1719.0028583182138,1960.6482381384117,1893.2348470591273,1534.6286382981214,1365.504007450157,1372.0171914626878
212,1599.4755178734113,1487.6834097824203,1416.3976972551395,1298.6005744294084,1272.1426406539572,1262.0442733895736,1960.6482381384117,1893.2348470591273,1534.6286382981214,1365.504007450157,1372.0171914626878,1398.4492268038714
213,1794.9666991326696,1589.7686602730007,1453.4556346343913,1384.385832585044,1357.3407120867091,1349.2698111374054,1893.2348470591273,1534.6286382981214,1365.504007450157,1372.0171914626878,1398.4492268038714,1378.4861225950438
214,1699.297338536696,1537.145608352781,1475.7046450894436,1413.5864338813549,1393.9545652026943,1421.7421852564423,1534.6286382981214,1365.504007450157,1372.0171914626878,1398.4492268038714,1378.4861225950438,1346.9639172106802
215,1428.398393955514,1494.7671370795968,1426.5212629961077,1318.5312472655949,1259.073030798707,1291.9906407104845,1365.504007450157,1372.0171914626878,1398.4492268038714,1378.4861225950438,1346.9639172106802,1343.1711576193075
216,1334.8674040808232,1445.8158298446829,1363.4200778819893,1236.1526831526705,1150.4504866420732,1136.0594344545693,1372.0171914626878,1398.4492268038714,1378.4861225950438,1346.9639172106802,1343.1711576193075,1249.6865982709162
217,1301.5312194746666,1381.599301049389,1309.1291823495526,1208.4195820251132,1044.4766601306378,1113.3001159621394,1398.4492268038714,1378.4861225950438,1346.9639172106802,1343.1711576193075,1249.6865982709162,703.5349723208669
218,1279.4577428518726,1316.586453730174,1263.232645988999,1084.815532488905,1063.7380178758126,1163.114898771996,1378.4861225950438,1346.9639172106802,1343.1711576193075,1249.6865982709162,703.5349723208669,489.59701271553024
219,1248.8820358009518,1220.473397736313,1089.1981619742792,1087.0981333794048,1098.0528988688257,1253.0510615334254,1346.9639172106802,1343.1711576193075,1249.6865982709162,703.5349723208669,489.59701271553024,473.33673447266034
220,1421.5940275468936,1289.7492206636628,1294.0202846716888,1332.034130926565,1376.541329059623,1581.5314027143925,1343.1711576193075,1249.6865982709162,703.5349723208669,489.59701271553024,473.33673447266034,490.1891234462804
221,1425.085183150009,1375.1249258017215,1358.8358216973998,1388.5382926523555,1437.7759603526545,1612.8473539015258,1249.6865982709162,703.5349723208669,489.59701271553024,473.33673447266034,490.1891234462804,1103.3649943840253
222,1186.764602323622,1278.9806828044332,1276.121044577452,1300.9212452405507,1331.7018065733357,1428.0809242597775,703.5349723208669,489.59701271553024,473.33673447266034,490.1891234462804,1103.3649943840253,886.5231205826507
223,807.5687494545101,1054.7285903333436,1112.474632534764,1171.258673093398,1094.0062490712473,957.312640885826,489.59701271553024,473.33673447266034,490.1891234462804,1103.3649943840253,886.5231205826507,792.5658175925311
224,784.1481264978845,1108.6991774527742,1113.3705783688856,986.1071111798987,955.9398294369545,779.5265003503355,473.33673447266034,490.1891234462804,1103.3649943840253,886.5231205826507,792.5658175925311,492.7286768578484
225,953.9508219078967,1136.5342001962701,969.9327223624979,919.6739330624505,867.06939113429,686.4337228716827,490.1891234462804,1103.3649943840253,886.5231205826507,792.5658175925311,492.7286768578484,484.1202934723733
226,1069.4336513147075,1041.0674384629606,959.514863302405,897.5631253632346,853.1370056617801,685.1716602828624,1103.3649943840253,886.5231205826507,792.5658175925311,492.7286768578484,484.1202934723733,457.93569195689315
227,1143.0863874063543,840.0206541879267,764.1037299814947,724.2451646965847,719.30548555523,598.8002653408676,886.5231205826507,792.5658175925311,492.7286768578484,484.1202934723733,457.93569195689315,455.8651490794111
228,796.097687400869,553.3197371631887,539.6162767395276,566.5788022312794,621.2026054150144,501.5986584904714,792.5658175925311,492.7286768578484,484.1202934723733,457.93569195689315,455.8651490794111,461.25939240600735
229,714.5520923738735,579.1003063342752,579.960359893879,618.482919838077,629.4744331058507,771.1298274294451,492.7286768578484,484.1202934723733,457.93569195689315,455.8651490794111,461.25939240600735,454.11042808062047
230,653.963269259669,636.889493149539,651.557378600633,671.4778826071481,771.7446041509966,962.0199729629933,484.1202934723733,457.93569195689315,455.8651490794111,461.25939240600735,454.11042808062047,475.3395710267728
231,699.0847191460164,707.354952488797,712.4378896359201,803.2465302058248,946.2887351319489,1110.6396934690217,457.93569195689315,455.8651490794111,461.25939240600735,454.11042808062047,475.3395710267728,690.8593608680176
232,700.8973567822504,718.5946007551614,765.4741887948209,902.299855663084,1076.167555316582,1193.1889694834995,455.8651490794111,461.25939240600735,454.11042808062047,475.3395710267728,690.8593608680176,1090.4074944176539
233,808.1698964445139,872.5370716877845,939.7002278954295,1119.2186859230405,1280.0991374086436,1322.483908300974,461.25939240600735,454.11042808062047,475.3395710267728,690.8593608680176,1090.4074944176539,1422.815687022795
234,724.7877485604519,787.2209601691178,851.8950474130744,992.2966425371608,1104.0983944895606,1093.8454532368683,454.11042808062047,475.3395710267728,690.8593608680176,1090.4074944176539,1422.815687022795,1456.517949497112
235,747.7518241184009,815.1728952889284,842.5439238617327,889.9602238980304,879.4631140736171,920.9508503087635,475.3395710267728,690.8593608680176,1090.4074944176539,1422.815687022795,1456.517949497112,1501.1810826473065
236,662.6918971116784,745.1898428960765,768.061387936999,764.4434233336635,808.4106624441652,845.6095051936402,690.8593608680176,1090.4074944176539,1422.815687022795,1456.517949497112,1501.1810826473065,1491.623627125659
237,1184.5206935383721,1284.676394016404,1292.7549945002197,1346.360398141862,1377.728612835986,1361.2116336193399,1090.4074944176539,1422.815687022795,1456.517949497112,1501.1810826473065,1491.623627125659,1487.7422840008605
238,1378.6859994000517,1305.703589449403,1329.3403826704332,1392.855165002074,1482.4399490066837,1514.5840279057727,1422.815687022795,1456.517949497112,1501.1810826473065,1491.623627125659,1487.7422840008605,1649.304883134995
239,1399.825265835392,1394.2101275300313,1420.2855733183117,1470.7669880480616,1522.8108638722133,1527.654415491782,1456.517949497112,1501.1810826473065,1491.623627125659,1487.7422840008605,1649.304883134995,1794.786965554314
240,1437.4798004797087,1486.190011179399,1509.3702764450218,1560.6292663874062,1611.484458519829,1574.0082575385018,1501.1810826473065,1491.623627125659,1487.7422840008605,1649.304883134995,1794.786965554314,1794.06429813325
241,1464.2008405708575,1553.3518063582162,1575.6712014469385,1630.6698319698705,1631.1687462516318,1622.8526267940829,1491.623627125659,1487.7422840008605,1649.304883134995,1794.786965554314,1794.06429813325,1823.8114886068358
242,1462.2349705318736,1569.9181714780452,1584.4338939061827,1576.8937941997503,1637.928393141622,1654.0089098564374,1487.7422840008605,1649.304883134995,1794.786965554314,1794.06429813325,1823.8114886068358,1818.797613951093
243,1509.486158328081,1607.072314152159,1547.8800816047758,1604.9372099000632,1667.3805903384002,1526.4831529690498,1649.304883134995,1794.786965554314,1794.06429813325,1823.8114886068358,1818.797613951093,1784.9352167135416
244,1702.6859114527276,1617.5012169890267,1619.8631075303845,1669.0559779389775,1722.8682579624572,1542.8733620720138,1794.786965554314,1794.06429813325,1823.8114886068358,1818.797613951093,1784.9352167135416,1806.4838806203068
245,1759.034449253685,1673.4654780220676,1669.6776959075512,1710.9545115609149,1754.0351959362072,1618.1794759837642,1794.06429813325,1823.8114886068358,1818.797613951093,1784.9352167135416,1806.4838806203068,1785.0066123971983
246,1774.7399441966134,1688.7536426398315,1687.612789389768,1730.5941575471634,1770.7357196119267,1601.4633199197929,1823.8114886068358,1818.797613951093,1784.9352167135416,1806.4838806203068,1785.0066123971983,1783.0678073886202
247,1782.868008356688,1692.887359395856,1699.963153839293,1753.0840312182115,1734.2547029095424,1704.309813277073,1818.797613951093,1784.9352167135416,1806.4838806203068,1785.0066123971983,1783.0678073886202,1757.831066450615
248,1844.4442189989784,1730.9075052698784,1744.0807088621991,1771.6455090535549,1818.8010359664315,1842.3227250351615,1784.9352167135416,1806.4838806203068,1785.0066123971983,1783.0678073886202,1757.831066450615,1730.3182186739461
249,1850.2123369445922,1794.4394754512884,1775.0635579653444,1814.1321626752863,1843.852521437694,1833.8036178495693,1806.4838806203068,1785.0066123971983,1783.0678073886202,1757.831066450615,1730.3182186739461,1726.539069370852
250,1819.2969170982337,1775.3713060265961,1770.2192286150168,1778.2109565730761,1792.338824671807,1742.2423088945802,1785.0066123971983,1783.0678073886202,1757.831066450615,1730.3182186739461,1726.539069370852,1733.4313971282913
251,1813.505622776008,1803.2485984368323,1798.7639695624432,1805.6782293272802,1818.1065223988355,1780.3298840253892,1783.0678073886202,1757.831066450615,1730.3182186739461,1726.539069370852,1733.4313971282913,1719.0003695797857
252,1849.2222856886574,1827.951193889703,1823.2303681838707,1828.7395017868087,1838.0341620850627,1776.7539557695661,1757.831066450615,1730.3182186739461,1726.539069370852,1733.4313971282913,1719.0003695797857,1722.9038780312096
253,1851.5576556111405,1832.7799686248547,1829.1146791048473,1836.2495810859518,1816.6621208336178,1791.71018489948,1730.3182186739461,1726.539069370852,1733.4313971282913,1719.0003695797857,1722.9038780312096,1719.7193038932078
254,1813.2357502027094,1798.2949979148952,1796.2791197881213,1784.9776808129714,1794.366135440735,1784.7169076895505,1726.539069370852,1733.4313971282913,1719.0003695797857,1722.9038780312096,1719.7193038932078,1728.8077877673074
255,1777.897686623437,1771.8233760780893,1764.1400183658886,1772.8304596376415,1782.8592199991137,1779.1900418253122,1733.4313971282913,1719.0003695797857,1722.9038780312096,1719.7193038932078,1728.8077877673074,1728.006413993454
256,1771.627465699951,1768.7976923341075,1771.1006308839492,1779.673245945746,1790.106426301787,1796.7954552388794,1719.0003695797857,1722.9038780312096,1719.7193038932078,1728.8077877673074,1728.006413993454,1763.7140552293015
257,1762.3510043014528,1759.8274235353433,1762.67695126246,1772.5517209336926,1783.8326278168106,1787.635109042668,1722.9038780312096,1719.7193038932078,1728.8077877673074,1728.006413993454,1763.7140552293015,1785.4042661341657
