date,Average Hookload kkgf,Block Position m,Averaged RPM rpm,Rate of Penetration (5ft avg) m/h,SWOB30s kkgf,Bit Depth (MD) m,Casing (choke) pressure kPa,Stand Pipe Pressure kPa,Gas (avg) %,TVT m3,Average Surface Torque kN.m Smoothed
2009-05-10 02:25:00+00:00,139.8960865,10.06871631,169.6730769,1.517904,13.07689357,3312.914693,83.32692339,22166.26942,0.023273077,309.7323098,18.85081195
2009-05-10 02:25:30+00:00,139.8416554,10.05886892,169.3653846,1.517904,13.14057096,3312.923485,79.90384606,22221.76939,0.023715385,309.6857727,18.97652373
2009-05-10 02:26:00+00:00,139.7279956,10.04903829,169.1428571,1.517904,13.24457321,3312.933684,97.464286,22222.10699,0.023728571,309.7585729,18.93739679
2009-05-10 02:26:30+00:00,139.7783269,10.04093262,169.3461538,1.517904,13.26548332,3312.941773,82.61538423,22136.15365,0.023815385,309.8496137,19.17843133
2009-05-10 02:27:00+00:00,139.8353749,10.034016,169.3846154,1.517904,13.18348778,3312.948924,75.03846058,22171.19223,0.024415385,309.8238464,19.28425254
2009-05-10 02:27:30+00:00,139.7485693,10.026396,169.5714286,1.517904,13.1856062,3312.956326,77.64285739,22205.17851,0.023925,309.8567888,19.17188677
2009-05-10 02:28:00+00:00,139.6771409,10.01865877,168.7307692,1.517904,13.28606943,3312.964398,74.6538466,22219.53826,0.023626923,309.878078,19.07978797
2009-05-10 02:28:30+00:00,139.8502038,10.01174215,169.5192308,1.517904,13.22640459,3312.970846,75.82692366,22102.38442,0.024025,309.8355809,19.45187358
2009-05-10 02:29:00+00:00,139.9251463,10.00625743,169.8392857,1.517904,13.09440174,3312.976465,79.83928631,22162.10684,0.023930357,309.8058959,19.40468362
2009-05-10 02:29:30+00:00,139.9475518,10.00037077,169.1923077,1.517904,13.03764038,3312.983155,65.69230786,22198.65371,0.023457692,309.5707714,19.1004826
2009-05-10 02:30:00+00:00,139.9595894,9.993454154,169,1.517904,13.04496764,3312.989486,66.76923105,22171.69207,0.023511538,309.6819286,19.18116147
2009-05-10 02:30:30+00:00,140.0080889,9.987969429,169.6785714,1.517904,13.0015773,3312.995079,67.82142882,22185.03565,0.023675,309.6203573,18.56837726
2009-05-10 02:31:00+00:00,139.81601,9.979269231,169.8076923,1.517904,13.09974765,3313.003788,64.80769148,22175.69228,0.023526923,309.7253826,18.42581358
2009-05-10 02:31:30+00:00,139.7437841,9.970242462,169.6730769,1.517904,13.23390631,3313.01258,81.90384496,22196.86543,0.023775,309.8250029,18.45668245
2009-05-10 02:32:00+00:00,139.7113099,9.960755143,169.1964286,1.484593714,13.27227474,3313.022185,73.94642841,22208.66078,0.024151786,309.6853601,18.54811368
2009-05-10 02:32:30+00:00,139.8374684,9.954064615,169.5384615,1.414272,13.20424835,3313.028993,44.99999995,22191.46177,0.024438462,309.7319248,18.25314264
2009-05-10 02:33:00+00:00,139.7853052,9.946210154,169.2692308,1.414272,13.19657217,3313.036144,47.96153823,22246.30778,0.024626923,309.6288472,17.94753656
2009-05-10 02:33:30+00:00,139.8376678,9.938439429,169.4285714,1.414272,13.17118844,3313.044718,65.14285782,22207.35724,0.024785714,309.6903579,17.76126896
2009-05-10 02:34:00+00:00,139.7880966,9.931204615,169.3461538,1.414272,13.18907045,3313.051149,73.42307682,22189.5384,0.025061538,309.7323071,17.55273193
2009-05-10 02:34:30+00:00,139.8257796,9.924639692,169.4615385,1.414272,13.16865879,3313.058066,53.50000033,22167.84586,0.025357692,309.6880805,18.05324862
2009-05-10 02:35:00+00:00,139.8856189,9.918409714,169.9285714,1.414272,13.15385474,3313.06453,72.75000066,22233.53588,0.025257143,309.6007166,18.06888163
2009-05-10 02:35:30+00:00,139.8617181,9.911275385,169.7692308,1.414272,13.13934975,3313.07143,92.65384651,22197.65402,0.025138462,309.4500012,18.22495722
2009-05-10 02:36:00+00:00,139.6193951,9.900490154,169.1153846,1.414272,13.23948899,3313.08245,74.42307679,22146.07685,0.025396154,309.4284637,18.38857956
2009-05-10 02:36:30+00:00,139.6521701,9.8901504,169.7,1.414272,13.38702281,3313.092383,67.76666701,22200.56666,0.025373333,309.3903361,18.24536932
2009-05-10 02:37:00+00:00,139.582061,9.882084923,169.2307692,1.414272,13.35812084,3313.100621,74.34615286,22190.50029,0.025503846,309.434233,17.91793231
2009-05-10 02:37:30+00:00,139.4932615,9.874582154,169.1538462,1.414272,13.47256568,3313.108358,78.30769305,22119.00019,0.025619231,309.6130752,18.19421502
2009-05-10 02:38:00+00:00,139.5540105,9.868008857,169.8214286,1.414272,13.47234138,3313.114496,68.85714297,22213.03575,0.025935714,309.6696447,18.56976428
2009-05-10 02:38:30+00:00,139.5766528,9.862038462,169.1923077,1.414272,13.45110727,3313.12137,71.57692451,22203.1537,0.025426923,309.8176948,18.07698908
2009-05-10 02:39:00+00:00,139.6302116,9.857232,169.3076923,1.414272,13.38760434,3313.125708,58.30769218,22158.65367,0.025165385,309.7150017,18.48061343
2009-05-10 02:39:30+00:00,139.6693526,9.85266,169.5,1.414272,13.34517352,3313.129736,66.28571408,22208.67849,0.02475,309.7089303,18.62861502
2009-05-10 02:40:00+00:00,139.7533793,9.849260308,169.3846154,1.414272,13.30473651,3313.134266,80.30769275,22216.57662,0.025642308,309.7776942,18.13303857
2009-05-10 02:40:30+00:00,139.8088572,9.845977846,169.3076923,1.414272,13.20895873,3313.137314,78.53846114,22225.5384,0.025138462,309.8642301,17.82688736
2009-05-10 02:41:00+00:00,139.8749271,9.841665429,169.6785714,1.414272,13.16519454,3313.141383,77.92857076,22140.78554,0.025453571,309.8739311,17.81214295
2009-05-10 02:41:30+00:00,139.74832,9.835427077,169.3461538,1.414272,13.19866567,3313.147747,92.23076862,22142.53839,0.025569231,309.5815403,17.81435021
2009-05-10 02:42:00+00:00,139.5972389,9.829096615,169.6153846,1.414272,13.31328498,3313.153492,93.03846061,22162.76897,0.025519231,309.5288454,17.40763502
2009-05-10 02:42:30+00:00,139.6095756,9.823921714,169.4285714,1.414272,13.38291888,3313.159345,71.64285715,22121.42857,0.025346429,309.3525007,17.25587889
2009-05-10 02:43:00+00:00,139.5803164,9.817490769,169.3846154,1.414272,13.38900001,3313.165801,67.57692236,22080.30783,0.025084615,309.3673081,17.29778487
2009-05-10 02:43:30+00:00,139.5073927,9.802368,169.5,1.327755692,13.41848351,3313.180338,69.99999972,22132.69266,0.0252,309.1719247,17.60130877
2009-05-10 02:44:00+00:00,139.0887544,9.785059714,169.5,1.289304,13.69443964,3313.198098,69.07142805,22129.32151,0.025339286,309.1674996,17.40972313
2009-05-10 02:44:30+00:00,138.715874,9.770950154,169.9615385,1.289304,14.12033048,3313.211638,56.84615465,22101.88458,0.025292308,309.3726912,17.36572134
2009-05-10 02:45:00+00:00,138.4688406,9.76122,169.7307692,1.289304,14.42964558,3313.22172,57.34615441,22089.53846,0.024946154,309.2969185,17.85632424
2009-05-10 02:45:30+00:00,138.4723547,9.755124,169.3214286,1.289304,14.55091924,3313.227598,58.21428565,22149.00006,0.024692857,309.2282121,18.10416826
2009-05-10 02:46:00+00:00,138.5524063,9.750083077,169.3461538,1.289304,14.44953386,3313.232505,68.23076915,22137.65376,0.024188462,309.2969238,18.13644547
2009-05-10 02:46:30+00:00,138.4391827,9.743869846,169.8461538,1.289304,14.50972208,3313.23907,46.76923018,22075.26938,0.024296154,309.2561547,18.18950886
2009-05-10 02:47:00+00:00,138.4321794,9.736727143,169.7857143,1.289304,14.56355502,3313.246431,51.4642856,22111.57139,0.023989286,309.1039327,18.43323532
2009-05-10 02:47:30+00:00,138.2807742,9.730974462,165.4230769,1.289304,14.62451584,3313.251731,44.13461502,22132.74985,0.024532692,309.2696148,18.20375301
2009-05-10 02:48:00+00:00,137.9960578,9.724292308,149.3076923,1.289304,14.90190502,3313.258648,52.13461472,22118.01925,0.024278846,309.5038489,17.99746733
2009-05-10 02:48:30+00:00,138.0158464,9.718656857,149.6785714,1.289304,14.97016818,3313.263957,45.3571426,22163.71427,0.024378571,309.4135745,18.43336348
2009-05-10 02:49:00+00:00,138.0930568,9.712686462,142.4615385,1.289304,14.94970668,3313.269667,55.19230778,22192.69233,0.0246,309.3165408,18.32632223
2009-05-10 02:49:30+00:00,138.2931608,9.709755692,129.2692308,1.289304,14.83072591,3313.274122,67.34615404,22240.69243,0.025384615,309.3288495,18.00179903
2009-05-10 02:50:00+00:00,138.5024862,9.703961143,129.3928571,1.289304,14.60373035,3313.27887,69.57142779,22228.35732,0.025092857,309.2325016,18.03571187
2009-05-10 02:50:30+00:00,138.3603274,9.698501538,129.6730769,1.289304,14.5699103,3313.284556,59.07692313,22237.80773,0.025257692,309.3248077,18.18537654
2009-05-10 02:51:00+00:00,138.4053377,9.694281231,129.4807692,1.289304,14.63376215,3313.288776,62.57692197,22248.92305,0.025,309.1951955,18.06916728
2009-05-10 02:51:30+00:00,138.1451202,9.674896286,129.6071429,1.289304,14.6479556,3313.307717,67.42857216,22218.3215,0.024860714,309.1735715,18.01262048
2009-05-10 02:52:00+00:00,137.65377,9.649733538,127.2307692,1.242528923,15.09694974,3313.333558,68.69230821,22230.42309,0.024842308,309.2569202,18.12321547
2009-05-10 02:52:30+00:00,137.1220202,9.629218154,119.8076923,1.225296,15.68836441,3313.353487,72.69230783,22255.38465,0.024619231,309.2461509,19.58096044
2009-05-10 02:53:00+00:00,136.911673,9.613174286,119.7857143,1.225296,16.00176683,3313.369983,75.57142845,22280.92837,0.025335714,309.0285724,21.42451994
2009-05-10 02:53:30+00:00,136.8638215,9.598152,119.5,1.225296,16.08682786,3313.384436,48.23076885,22195.76909,0.025038462,309.0707716,20.1814816
2009-05-10 02:54:00+00:00,136.7055875,9.586780615,120.3076923,1.225296,16.28501283,3313.395925,43.92307641,22231.01924,0.025184615,309.2244257,19.95030203
2009-05-10 02:54:30+00:00,136.5565749,9.577033714,119.7142857,1.225296,16.38213643,3313.405689,46.60714279,22182.66078,0.025214286,309.4094661,21.15614404
2009-05-10 02:55:00+00:00,136.6274301,9.568140923,118.9230769,1.225296,16.37381226,3313.414565,40.6538459,22230.07701,0.025723077,309.2950024,20.5083794
2009-05-10 02:55:30+00:00,136.4899567,9.560638154,117.1538462,1.225296,16.48947832,3313.422888,36.19230779,22158.73084,0.025365385,309.2961555,19.70348826
2009-05-10 02:56:00+00:00,138.1530581,9.639844286,99.57142857,1.225296,16.20215746,3313.340265,42.57142906,22232.46433,0.025582143,309.2085706,17.90302355
2009-05-10 02:56:30+00:00,151.0794063,10.44373754,99.65384615,1.225296,8.232352598,3312.531231,31.07692313,22289.80777,0.025692308,309.1842345,17.52182195
2009-05-10 02:57:00+00:00,150.7915496,11.21218523,132.2307692,1.225296,1.425326793,3311.765597,34.07692336,22355.00025,0.0265,309.1269229,17.33226354
2009-05-10 02:57:30+00:00,151.0553311,11.70704143,165.1785714,1.225296,1.775004142,3311.273613,45.21428538,22276.39302,0.026292857,309.2132167,18.07688478
2009-05-10 02:58:00+00:00,150.2331077,12.00489969,169.3076923,1.225296,2.377521853,3310.973351,33.84615332,22266.23083,0.025888462,309.1892334,18.75222054
2009-05-10 02:58:30+00:00,150.375117,12.44685969,169.3846154,1.225296,2.833731102,3310.534556,38.92307786,22325.11532,0.02595,309.1942325,18.88238906
2009-05-10 02:59:00+00:00,151.4588663,12.49963029,169.5714286,1.225296,2.383465907,3310.487446,56.53571359,22237.71433,0.026407143,309.2346456,18.77629862
2009-05-10 02:59:30+00:00,153.0326449,11.66668892,169.7692308,1.225296,0.430738293,3311.321058,64.57692247,22277.92294,0.025961538,309.3511564,18.26999258
2009-05-10 03:00:00+00:00,153.074166,10.93047969,169.4615385,1.225296,-0.130843953,3312.06008,56.26923052,22282.30802,0.025873077,308.9261563,17.99548594
2009-05-10 03:00:30+00:00,150.1006811,10.10988943,169.25,1.225296,0.564074512,3312.877623,62.60714275,22238.857,0.025789286,309.1864321,18.00871091
2009-05-10 03:01:00+00:00,140.7129016,9.717375692,169.3461538,1.225296,7.949206284,3313.265447,79.34615452,22092.03843,0.025980769,309.1453845,18.07452367
2009-05-10 03:01:30+00:00,138.7910657,9.652195385,169.3076923,1.225296,13.78973142,3313.331331,77.11538489,22050.11556,0.0256,309.1634603,18.10648457
2009-05-10 03:02:00+00:00,138.6418039,9.640497429,169,1.225296,14.27746783,3313.342551,82.42857243,22068.50014,0.025610714,309.2285698,17.2820398
2009-05-10 03:02:30+00:00,138.0579906,9.607530462,169.4615385,1.225296,14.42353953,3313.376699,71.88461446,21996.15385,0.026215385,308.9346165,17.11469878
2009-05-10 03:03:00+00:00,136.4705918,9.553487077,169.4615385,1.225296,15.87346499,3313.430977,84.19230626,22034.19248,0.025646154,308.9634627,17.02135707
2009-05-10 03:03:30+00:00,136.4462548,9.552432,169.3928571,1.225296,16.60083275,3313.432032,62.8214289,22045.7143,0.0257,309.1857183,17.27251697
2009-05-10 03:04:00+00:00,136.6490629,9.552432,169.5384615,1.225296,16.41690354,3313.432032,50.46153779,22051.80793,0.025619231,309.0846178,17.72380027
2009-05-10 03:04:30+00:00,136.836257,9.552197538,170,1.225296,16.24052589,3313.432032,60.26923015,21988.3076,0.0256,309.2030774,17.64895586
2009-05-10 03:05:00+00:00,137.0665424,9.549384,169.4642857,1.225296,16.04647808,3313.432032,79.46428657,22043.92869,0.024714286,309.1639303,17.85476942
2009-05-10 03:05:30+00:00,137.1438275,9.549384,169.4230769,1.225296,15.89614461,3313.432032,72.30769281,22079.19259,0.024880769,309.3784597,18.23760525
2009-05-10 03:06:00+00:00,136.6579603,9.537895385,169.7307692,1.225296,16.00919378,3313.443755,58.8076917,22050.07712,0.024734615,309.290383,18.23728871
2009-05-10 03:06:30+00:00,136.3202209,9.523476,169.3214286,1.225296,16.5446197,3313.45794,63.5714284,22006.25016,0.02465,309.3532157,18.51718158
2009-05-10 03:07:00+00:00,136.5895725,9.517731692,169.6923077,1.225296,16.54233928,3313.463919,73.07692285,22037.19218,0.024461538,309.284235,18.33441431
2009-05-10 03:07:30+00:00,136.7186719,9.513980308,169.3846154,1.225296,16.34572443,3313.467436,67.23076885,22047.65349,0.024723077,309.0588482,18.19409937
2009-05-10 03:08:00+00:00,136.7574516,9.50976,169.4642857,1.225296,16.26225845,3313.471765,67.17857016,21984.42857,0.024903571,308.8832142,18.48276493
2009-05-10 03:08:30+00:00,136.9288945,9.507180923,169.5,1.225296,16.13044251,3313.47658,62.5384615,21975.69251,0.0246,309.0796185,18.20853323
2009-05-10 03:09:00+00:00,137.011239,9.502726154,169.6923077,1.194347077,16.04583009,3313.479862,54.96153763,22017.7306,0.024769231,308.8969248,18.2695588
2009-05-10 03:09:30+00:00,137.145759,9.493866857,169.25,1.124712,15.96223949,3313.489291,59.96428473,22059.89265,0.024807143,309.0042864,18.09660667
2009-05-10 03:10:00+00:00,136.7444918,9.477169846,169.8846154,1.124712,16.02594181,3313.506239,43.346154,22007.03856,0.024717308,309.005,17.82882671
2009-05-10 03:10:30+00:00,136.5574722,9.465915692,169.4230769,1.124712,16.37677806,3313.516907,53.88461523,22016.49994,0.024540385,309.1465421,17.57751123
2009-05-10 03:11:00+00:00,136.4820562,9.456637714,169.4285714,1.124712,16.47787682,3313.526302,43.39285727,22093.85714,0.024182143,309.2889271,17.59303244
2009-05-10 03:11:30+00:00,136.3243955,9.449268923,169.1923077,1.124712,16.59607253,3313.533319,59.1153844,22047.1155,0.02415,308.8569222,17.68175079
2009-05-10 03:12:00+00:00,136.1754078,9.443290154,170,1.124712,16.75901686,3313.539884,72.42307686,21992.9235,0.023880769,308.9026962,17.66806182
2009-05-10 03:12:30+00:00,136.2700018,9.435301714,169.8928571,1.124712,16.77595181,3313.547965,58.39285648,22035.46415,0.024042857,309.1214306,17.73101673
2009-05-10 03:13:00+00:00,136.2179757,9.428284615,169.0384615,1.124712,16.72604419,3313.554655,56.51923074,22008.73067,0.024367308,309.0513448,17.86346373
2009-05-10 03:13:30+00:00,136.2000065,9.421954154,169.3653846,1.124712,16.77593935,3313.560986,51.50000006,21973.51911,0.024525,309.0488472,18.18236506
2009-05-10 03:14:00+00:00,135.9980083,9.418211143,169.2678571,1.124712,16.9189954,3313.563749,51.91071417,22053.55331,0.024285714,309.0373224,18.36532706
2009-05-10 03:14:30+00:00,136.1612767,9.413279077,169.6538462,1.124712,16.86735565,3313.569661,48.65384675,22044.69241,0.024396154,308.8411555,18.52083565
2009-05-10 03:15:00+00:00,136.0410747,9.405893538,169.8461538,1.124712,16.89526903,3313.577515,49.88461549,22012.23062,0.024442308,308.8488462,18.91065655
2009-05-10 03:15:30+00:00,135.9458452,9.399052286,169.5714286,1.124712,17.02915355,3313.58367,68.28571345,21991.07143,0.024221429,309.0871455,18.65678606
2009-05-10 03:16:00+00:00,135.9264554,9.390653538,122.4230769,1.124712,17.11473795,3313.592638,46.84615319,22072.69205,0.024292308,309.1630792,18.20415382
2009-05-10 03:16:30+00:00,136.0745707,9.381744,120.1153846,1.124712,16.97499661,3313.601196,62.42307596,22152.55764,0.0246,309.1546145,19.1340027
2009-05-10 03:17:00+00:00,136.2943014,9.372164571,119.4642857,1.124712,16.82730494,3313.610449,48.89285682,22165.69604,0.024442857,309.0707156,19.21855308
2009-05-10 03:17:30+00:00,136.1030075,9.364393846,119.2307692,1.124712,16.7710545,3313.618077,66.92307569,22159.73094,0.024430769,308.8357712,19.84901857
2009-05-10 03:18:00+00:00,136.3271868,9.355836,119.7307692,1.124712,16.78012635,3313.627338,64.4615382,22201.23062,0.024130769,308.9657724,21.38720483
2009-05-10 03:18:30+00:00,136.3045072,9.347671714,119.1428571,1.083346286,16.68490934,3313.635051,61.2857131,22204.89279,0.024146429,308.9092844,20.01155301
2009-05-10 03:19:00+00:00,136.3380032,9.337548,119.4615385,1.0668,16.6239859,3313.64504,75.07692346,22139.92304,0.024392308,308.8680777,19.59454101
2009-05-10 03:19:30+00:00,136.2788618,9.327114462,119.5,1.0668,16.73930304,3313.655005,69.30769155,22126.23091,0.024357692,308.8946137,21.17692377
2009-05-10 03:20:00+00:00,136.0349437,9.315776571,125.9285714,1.0668,16.7881016,3313.667163,73.1428587,22204.78592,0.024471429,308.9610731,20.85290262
2009-05-10 03:20:30+00:00,136.0890508,9.302730462,136,1.0668,16.87869546,3313.68021,79.19230759,22163.6153,0.024196154,308.8634621,21.65257734
2009-05-10 03:21:00+00:00,135.8271884,9.28878,139.0769231,1.0668,17.02663636,3313.69416,71.46153771,22161.1925,0.024192308,308.7123092,21.97007579
2009-05-10 03:21:30+00:00,135.6660759,9.273975429,147.25,1.0668,17.23732005,3313.708965,45.25000049,22106.99997,0.024239286,308.6992894,21.72940178
2009-05-10 03:22:00+00:00,135.3868549,9.259237846,150.3076923,1.0668,17.46539975,3313.723819,64.34615392,22162.57676,0.024296154,308.847692,20.77219106
2009-05-10 03:22:30+00:00,135.544578,9.245128286,157.7142857,1.0668,17.53555703,3313.737812,61.60714339,22034.39282,0.0249,308.7439277,21.44528857
2009-05-10 03:23:00+00:00,135.6315705,9.233916,159.3214286,1.0668,17.41065713,3313.749242,65.92857135,21998.17854,0.024817857,308.6928586,21.77991418
2009-05-10 03:23:30+00:00,135.7765954,9.223716923,156,1.0668,17.33141554,3313.758989,60.61538343,22053.57695,0.024953846,308.7823108,21.24737067
2009-05-10 03:24:00+00:00,136.0429937,9.218324308,167.5,1.0668,17.07740381,3313.76403,50.807692,22041.69206,0.0246,308.7792344,21.75405129
2009-05-10 03:24:30+00:00,135.901458,9.217152,151.9285714,1.0668,17.02477962,3313.764264,56.24999979,21990.24963,0.024564286,308.7414289,22.34878582
2009-05-10 03:25:00+00:00,136.0581716,9.217152,168.1923077,1.0668,17.02715974,3313.764264,52.42307645,22024.38448,0.024642308,308.7484617,20.23126149
2009-05-10 03:25:30+00:00,136.555902,9.216331385,169.1153846,1.0668,16.75238743,3313.765436,52.19230766,22091.65391,0.024484615,308.7284636,20.66461293
2009-05-10 03:26:00+00:00,136.7995709,9.202347429,166.6071429,1.059615429,16.23309894,3313.780919,56.46428572,21991.42892,0.024121429,308.7225002,20.42328608
2009-05-10 03:26:30+00:00,136.5370605,9.195464308,169.0769231,1.033272,16.41550787,3313.788648,50.23076878,21931.84603,0.024126923,308.806924,19.5550778
2009-05-10 03:27:00+00:00,136.5888747,9.1821,169.5769231,1.033272,16.417078,3313.801309,54.15384563,22045.30792,0.023965385,308.8311534,19.99960163
2009-05-10 03:27:30+00:00,134.9955692,9.201585429,168.7142857,1.033272,17.06916687,3313.781028,51.9642864,22008.60726,0.023382143,308.9639316,20.00606595
2009-05-10 03:28:00+00:00,136.4709407,9.266154462,169.2307692,1.033272,17.5861251,3313.715965,50.57692241,21992.76909,0.023715385,308.9226959,19.41800571
2009-05-10 03:28:30+00:00,137.982799,9.290304,170.0769231,1.033272,15.63724804,3313.69416,31.76923073,21961.84616,0.023496154,308.7942353,18.22664014
2009-05-10 03:29:00+00:00,138.4069078,9.311204571,169.5714286,1.033272,14.94036068,3313.671953,35.71428614,21993.96439,0.023428571,308.7760736,19.04457577
2009-05-10 03:29:30+00:00,139.5518796,9.326645538,169.6538462,1.033272,13.86003824,3313.657584,49.65384637,22006.30787,0.022746154,309.0203893,21.0207332
2009-05-10 03:30:00+00:00,139.7097647,9.32688,170.4615385,1.033272,13.39022122,3313.657584,50.03846185,21989.76933,0.022953846,309.1046149,19.92920942
2009-05-10 03:30:30+00:00,144.9193603,9.503555143,169.2857143,1.033272,11.592201,3313.47699,54.89285695,21974.53597,0.023107143,309.1153565,18.72628455
2009-05-10 03:31:00+00:00,149.9763046,9.586077231,169.8076923,1.033272,4.461604335,3313.39698,38.73076978,22040.07686,0.022880769,308.9226947,18.1268227
2009-05-10 03:31:30+00:00,146.651647,9.442704,169.7307692,1.033272,4.133098784,3313.541526,41.26923153,22022.34638,0.023019231,308.7676956,17.46774095
2009-05-10 03:32:00+00:00,144.7892765,9.471006857,169.5,1.033272,8.459173706,3313.510083,63.49999937,22038.42861,0.02285,308.8082153,17.46300521
2009-05-10 03:32:30+00:00,149.6737934,10.05664154,169.5576923,1.033272,5.221197096,3312.92114,48.21153851,22101.65361,0.022542308,308.6809661,17.65963633
2009-05-10 03:33:00+00:00,152.3712723,10.28231077,169.7884615,1.033272,2.239350639,3312.701215,62.05769302,22228.07667,0.022665385,308.6348064,17.56763657
2009-05-10 03:33:30+00:00,153.1057306,10.16235857,169.5714286,1.033272,0.001133981,3312.821452,64.35714279,22280.2857,0.02245,308.6596457,17.73168028
2009-05-10 03:34:00+00:00,153.1564357,10.02204171,169.4285714,1.033272,-0.206222531,3312.961878,45.25000049,22266.0717,0.022617857,308.8989334,18.08910075
2009-05-10 03:34:30+00:00,152.914013,9.88314,169.6923077,1.033272,-0.02878567,3313.100972,57.99999959,22289.57701,0.022515385,308.8300001,18.21662023
2009-05-10 03:35:00+00:00,153.2105428,9.734876571,169.6071429,1.033272,-0.069010839,3313.24937,57.21428554,22277.42833,0.022539286,308.9825036,17.91134972
2009-05-10 03:35:30+00:00,149.2273538,9.528399692,169.1923077,1.033272,1.140959269,3313.456064,56.53846115,22165.3651,0.022721154,308.8428876,17.83731261
2009-05-10 03:36:00+00:00,142.2573837,9.314922462,169.5384615,1.033272,7.251720786,3313.669542,34.63461535,22124.69242,0.022905769,308.962502,18.26178999
2009-05-10 03:36:30+00:00,139.584466,9.234242571,169.6428571,1.033272,12.63675943,3313.749895,60.16071424,22118.1606,0.022957143,308.8239327,18.27106747
2009-05-10 03:37:00+00:00,139.520826,9.213869538,169.6153846,1.033272,13.43174237,3313.769305,64.15384641,22079.346,0.022819231,308.6607707,18.47666864
2009-05-10 03:37:30+00:00,139.5953198,9.207656308,169.5384615,1.033272,13.44692027,3313.775166,50.46153814,22102.96191,0.023411538,308.7753857,18.54148838
2009-05-10 03:38:00+00:00,139.5650263,9.200932286,169.4642857,1.033272,13.42082624,3313.78179,45.42857068,22153.6784,0.023867857,308.6710719,18.60289521
2009-05-10 03:38:30+00:00,139.5831077,9.196636615,169.5,1.033272,13.45006052,3313.7856,46.07692281,22144.11515,0.023642308,308.6619224,18.30500707
2009-05-10 03:39:00+00:00,139.6931911,9.193471385,169.2692308,1.033272,13.36911173,3313.789586,40.69230866,22082.51915,0.023419231,308.420576,18.22659691
2009-05-10 03:39:30+00:00,138.2722881,9.137577429,169.7857143,1.033272,13.77187434,3313.846233,52.28571455,22069.23226,0.023117857,308.4830393,18.69434345
2009-05-10 03:40:00+00:00,136.2202437,9.061821231,170.1923077,1.033272,16.02768639,3313.921236,45.57692271,22147.53823,0.022926923,308.5750032,18.8820946
2009-05-10 03:40:30+00:00,135.8444598,9.038023385,169.6538462,1.025886462,16.9868598,3313.945386,41.19230784,22042.80777,0.023146154,308.6303865,18.93648563
2009-05-10 03:41:00+00:00,135.8870402,9.023168571,169.2142857,1.024128,17.16701323,3313.959989,56.39285658,22056.14275,0.022746429,308.4699998,19.2563895
2009-05-10 03:41:30+00:00,136.1232447,9.015515077,169.9615385,1.024128,17.03483591,3313.966956,62.53846173,22068.96163,0.022815385,308.2965365,19.43549418
2009-05-10 03:42:00+00:00,136.0698604,9.001330154,169.2307692,1.024128,16.88462706,3313.981258,59.76923062,22109.03849,0.022742308,308.3784587,19.45355489
2009-05-10 03:42:30+00:00,136.0872688,8.986810286,169.7142857,1.024128,16.89291384,3313.996456,54.57142868,22031.75011,0.022667857,308.5135714,19.65320649
2009-05-10 03:43:00+00:00,135.9637895,8.972256923,169.2692308,1.024128,16.93522005,3314.010214,48.53846087,22089.61551,0.022453846,308.54808,19.6134111
2009-05-10 03:43:30+00:00,135.8399239,8.953851692,169.4230769,1.024128,17.12276305,3314.029674,47.80769256,22126.50012,0.022465385,308.4665402,19.94319635
2009-05-10 03:44:00+00:00,135.9137698,8.935865143,169.9285714,1.024128,17.16037134,3314.047293,50.92857033,22109.85723,0.022264286,308.4910746,20.32871319
2009-05-10 03:44:30+00:00,135.9501818,8.915165538,169.6923077,1.024128,17.04216318,3314.067892,52.15384639,22054.30779,0.022311538,308.5784639,21.35995673
2009-05-10 03:45:00+00:00,136.2757215,8.888905846,168.4230769,1.052263385,16.94359406,3314.09462,69.38461409,22093.42288,0.022307692,308.5042351,22.77232569
2009-05-10 03:45:30+00:00,136.1404039,8.852371714,166,1.069848,16.75959008,3314.130568,53.07142884,22095.46438,0.022142857,308.4303607,25.75112623
2009-05-10 03:46:00+00:00,137.2319291,8.848344,168.0769231,1.069848,16.38288411,3314.13612,62.11538544,21990.423,0.021915385,308.5692343,26.35518924
2009-05-10 03:46:30+00:00,138.4971029,8.846468308,165.4615385,1.069848,15.1873193,3314.136706,50.11538382,22016.8845,0.021638462,308.4507702,24.99947236
2009-05-10 03:47:00+00:00,140.6657978,8.955350571,167,1.069848,13.82517144,3314.025739,46.96428499,22068.53561,0.021396429,308.1364316,23.25559882
2009-05-10 03:47:30+00:00,150.0080561,9.309881538,169.7692308,1.069848,7.222411741,3313.670245,59.4615393,22051.42271,0.021446154,308.4200049,20.02378694
2009-05-10 03:48:00+00:00,151.3501661,9.402845538,169.7307692,1.069848,2.314018921,3313.581384,65.15384614,22167.65413,0.020480769,308.5788488,17.5363994
2009-05-10 03:48:30+00:00,143.2820538,8.968522286,169.75,1.069848,5.590363963,3314.016704,51.96428512,22209.64301,0.020246429,308.5053628,17.75225722
2009-05-10 03:49:00+00:00,147.9040853,9.343878462,169.5769231,1.069848,8.303880626,3313.632966,45.038461,22161.19238,0.020438462,308.4784676,18.38740669
2009-05-10 03:49:30+00:00,149.5987762,9.882202154,169.3461538,1.069848,3.543254244,3313.096635,44.46153755,22232.99971,0.019988462,308.4765412,17.17938021
