date,Hole Depth (ft),Bit Position (ft),Flow In Rate (galUS/min),Pump Pressure (psi),Hook Load (klb),Bit Weight (klb),Total KW
2023-03-04 13:50:20+00:00,733.5101,730.5196,0,47.6866701,91.4824671,-1.198306,587.350723
2023-03-04 13:50:30+00:00,733.5101,730.5196,0,47.693638,91.44471,-1.18095127,600.872027
2023-03-04 13:50:40+00:00,733.5101,730.5196,0,47.5421733,91.4876507,-1.1749997,609.349924
2023-03-04 13:50:50+00:00,733.5101,730.5196,0,47.3764702,91.572149,-1.29951776,619.787573
2023-03-04 13:51:00+00:00,733.5101,730.5196,0,47.206009,91.51924,-1.25675708,632.203439
2023-03-04 13:51:10+00:00,733.5101,730.5196,0,47.421314,91.515013,-1.2432797,626.955686
2023-03-04 13:51:20+00:00,733.5101,730.5196,0,47.2097954,91.4778595,-1.20365713,633.802508
2023-03-04 13:51:30+00:00,733.5101,730.5196,28.56851255,48.8632492,91.507155,-1.22713234,670.2524192
2023-03-04 13:51:40+00:00,733.5101,730.5196,257.843625,93.5653827,91.5066245,-1.21913994,788.4764245
2023-03-04 13:51:50+00:00,733.5101,730.5196,613.238785,783.03027,91.5967641,-1.33421772,1106.857343
2023-03-04 13:52:00+00:00,733.5101,730.5196,803.865637,1287.12287,91.4937909,-1.22983206,1283.867757
2023-03-04 13:52:10+00:00,733.5101,730.62707,810.576068,1251.72007,92.299572,-1.59407313,1280.248617
2023-03-04 13:52:20+00:00,733.539782,732.651396,809.287083,1274.60756,93.6263233,-1.116658719,1279.020081
2023-03-04 13:52:30+00:00,734.944658,734.977769,809.095752,1412.37862,79.0298405,11.51230027,1357.615742
2023-03-04 13:52:40+00:00,736.429732,736.458096,808.608892,1553.65112,74.1607761,19.5753102,1463.634384
2023-03-04 13:52:50+00:00,737.832917,737.855497,808.763945,1545.46175,73.6900566,19.8071794,1451.344077
2023-03-04 13:53:00+00:00,739.218699,739.24585,809.014314,1564.04353,73.251933,20.4683468,1554.250751
2023-03-04 13:53:10+00:00,740.551644,740.567997,809.20073,1545.1981,73.3775965,20.4177686,1527.955365
2023-03-04 13:53:20+00:00,741.923488,741.947294,808.84282,1559.17098,72.6898674,20.8484002,1575.111277
2023-03-04 13:53:30+00:00,743.3457756,743.3740522,809.3871889,1513.972856,74.17885833,19.77204378,1476.98527
2023-03-04 13:53:40+00:00,744.692985,744.718689,809.302073,1516.20389,74.1449954,19.5006416,1513.715151
2023-03-04 13:53:50+00:00,746.098901,746.123264,808.311069,1533.72737,73.144136,20.4629385,1506.739077
2023-03-04 13:54:00+00:00,747.434791,747.453233,809.074221,1528.73309,72.4946366,21.0044335,1530.522006
2023-03-04 13:54:10+00:00,748.75279,748.774184,809.186614,1536.42233,72.9678475,20.9261495,1511.210072
2023-03-04 13:54:20+00:00,750.113188,750.139927,808.381887,1526.89978,72.8171471,20.6881555,1486.401716
2023-03-04 13:54:30+00:00,751.414532,751.435885,808.72657,1542.78194,72.5803135,21.2303272,1484.422281
2023-03-04 13:54:40+00:00,752.753437,752.777153,808.943138,1515.71904,72.8869895,20.6936687,1476.655891
2023-03-04 13:54:50+00:00,754.077878,754.104656,808.740779,1538.19675,72.860001,21.0555671,1478.949244
2023-03-04 13:55:00+00:00,755.424188,755.443522,809.475681,1512.39928,73.2408349,20.2022238,1483.975428
2023-03-04 13:55:10+00:00,756.793954,756.807764,809.23941,1552.92504,72.4917638,21.0434872,1469.62935
2023-03-04 13:55:20+00:00,758.086066,758.086066,808.794453,1560.79402,72.1694784,21.660845,1482.002131
2023-03-04 13:55:30+00:00,759.383195,759.383195,808.381178,1535.48245,72.273705,21.2762,1546.893069
2023-03-04 13:55:40+00:00,760.671913,760.671913,808.841632,1531.62235,72.2653012,21.4077343,1526.910242
2023-03-04 13:55:50+00:00,761.97576,761.97576,808.420655,1538.22859,72.7557515,21.1479555,1564.356033
2023-03-04 13:56:00+00:00,763.309927,763.309927,808.775811,1536.80237,72.8229371,20.8500052,1496.338353
2023-03-04 13:56:10+00:00,764.640162,764.640162,809.154268,1552.22641,72.566968,20.975698,1520.755242
2023-03-04 13:56:20+00:00,765.931076,765.931076,808.721533,1570.46892,72.0524255,21.6206861,1565.218951
2023-03-04 13:56:30+00:00,767.223979,767.223979,808.615904,1563.53708,72.4635367,21.253159,1548.259475
2023-03-04 13:56:40+00:00,768.506731,768.506731,809.086801,1573.78608,71.6441084,21.8165815,1529.350088
2023-03-04 13:56:50+00:00,769.758748,769.758748,808.975041,1578.34552,71.8884747,21.8789029,1502.397332
2023-03-04 13:57:00+00:00,771.045773,771.045773,808.914436,1575.42559,72.3422164,21.3323249,1496.170934
2023-03-04 13:57:10+00:00,772.324191,772.324191,808.725994,1583.44264,71.7734326,21.8519958,1509.675015
2023-03-04 13:57:20+00:00,773.568712,773.568712,808.731141,1591.32844,71.7700289,22.0413101,1495.069194
2023-03-04 13:57:30+00:00,774.875987,774.875987,809.091892,1561.6067,73.355177,20.583484,1443.855904
2023-03-04 13:57:40+00:00,776.219115,776.219115,808.607574,1560.24214,72.2713279,21.0719887,1457.50892
2023-03-04 13:57:50+00:00,777.465629,777.465629,808.362963,1601.10055,70.8530755,22.68056,1478.855696
2023-03-04 13:58:00+00:00,778.656944,778.656944,809.057437,1598.17998,71.497519,22.3187257,1485.030391
2023-03-04 13:58:10+00:00,779.911342,779.911342,809.03542,1598.20036,71.7745935,22.060205,1488.619986
2023-03-04 13:58:20+00:00,781.175397,781.175397,809.656226,1580.92467,71.89571,21.771876,1476.884865
2023-03-04 13:58:30+00:00,782.131293,782.131293,808.826877,1618.02518,73.4819495,21.227752,1487.817385
2023-03-04 13:58:40+00:00,783.67382,783.67382,808.9402,1590.292,72.3027604,21.423765,1488.050036
2023-03-04 13:58:50+00:00,785.103952,785.103952,808.260006,1596.32657,72.1993986,21.55906,1484.113292
2023-03-04 13:59:00+00:00,786.367738,786.367738,809.157696,1594.9841,71.6341432,22.0136003,1502.407187
2023-03-04 13:59:10+00:00,787.610482,787.610482,808.411811,1588.33878,71.4734154,22.1522592,1489.356125
2023-03-04 13:59:20+00:00,788.865422,788.865422,808.811692,1569.08803,72.3889731,21.5866123,1463.855951
2023-03-04 13:59:30+00:00,790.154293,790.154293,808.295078,1563.08421,71.8441603,21.6789556,1461.979916
2023-03-04 13:59:40+00:00,791.402635,791.404059,808.378092,1588.40232,71.7982923,22.1232483,1503.069465
2023-03-04 13:59:50+00:00,792.692661,792.696605,809.072579,1554.45063,72.8857775,20.7630142,1486.473117
2023-03-04 14:00:00+00:00,794.014161,794.01672,809.170523,1575.32725,72.4230546,21.248841,1456.846648
2023-03-04 14:00:10+00:00,795.320188,795.322668,809.296192,1572.52652,72.219089,21.4029724,1457.451072
2023-03-04 14:00:20+00:00,796.597955,796.597955,808.906527,1554.39081,72.1472351,21.6501857,1439.051305
2023-03-04 14:00:30+00:00,797.89601,797.898438,808.350229,1582.39661,72.5610001,21.1392112,1468.459894
2023-03-04 14:00:40+00:00,799.186596,799.189166,808.761511,1553.55468,72.2282244,21.5348944,1468.667938
2023-03-04 14:00:50+00:00,800.463058,800.465707,808.805832,1566.91596,71.9754915,21.6870015,1467.919487
2023-03-04 14:01:00+00:00,801.741643,801.742864,809.296209,1552.83655,72.2189469,21.6358117,1441.784131
2023-03-04 14:01:10+00:00,803.034701,803.041615,809.265532,1536.20969,72.6852801,21.0100444,1429.904979
2023-03-04 14:01:20+00:00,804.351671,804.356866,809.211126,1522.47937,72.475242,21.075862,1413.900749
2023-03-04 14:01:30+00:00,805.645134,805.647658,808.626994,1536.733,71.691165,21.8791576,1428.467174
2023-03-04 14:01:40+00:00,806.893219,806.898398,808.9435,1540.1134,72.1119719,21.7542719,1476.17335
2023-03-04 14:01:50+00:00,808.174083,808.176673,808.73472,1539.66246,72.0010252,21.6727614,1462.920396
2023-03-04 14:02:00+00:00,809.433133,809.438202,809.031348,1545.01067,71.9347873,21.7916107,1478.405149
2023-03-04 14:02:10+00:00,810.693734,810.701373,808.887234,1542.74225,71.9275749,21.7920824,1461.997151
2023-03-04 14:02:20+00:00,811.970783,811.973312,808.804763,1535.90995,71.911068,21.8425628,1468.269095
2023-03-04 14:02:30+00:00,813.252409,813.253389,808.981452,1525.6332,72.2597376,21.5532799,1452.575076
2023-03-04 14:02:40+00:00,814.512286,814.528532,809.13602,1528.37454,72.7706074,20.914675,1474.749085
2023-03-04 14:02:50+00:00,815.831487,815.843067,808.818944,1557.01522,71.8376255,21.6091323,1487.515776
2023-03-04 14:03:00+00:00,817.133958,817.141623,808.45541,1533.78673,72.261537,21.5963618,1451.277603
2023-03-04 14:03:10+00:00,818.4503733,818.4555489,808.7099033,1551.244189,71.50380322,22.34344344,1475.401376
2023-03-04 14:03:20+00:00,819.704063,819.709509,809.030234,1527.31853,73.0366715,20.6880836,1423.445921
2023-03-04 14:03:30+00:00,821.033589,821.038893,809.656952,1534.71043,72.65622,21.0449675,1462.200263
2023-03-04 14:03:40+00:00,822.372692,822.372692,809.053465,1543.43139,73.0748179,20.5771634,1463.92982
2023-03-04 14:03:50+00:00,823.696649,823.696649,809.597636,1551.85769,72.6812693,21.1014938,1472.641607
2023-03-04 14:04:00+00:00,824.996793,824.996793,808.276707,1551.02457,72.0176714,21.5464403,1461.8839
2023-03-04 14:04:10+00:00,825.994717,823.624869,809.472195,1409.76435,81.9503965,14.23181955,1637.657148
2023-03-04 14:04:20+00:00,826.0734,805.973135,809.910877,1233.77812,90.6181563,3.61352424,1412.30168
2023-03-04 14:04:30+00:00,826.0734,783.480809,809.319998,1258.87669,90.8786565,2.98289347,1690.753875
2023-03-04 14:04:40+00:00,826.0734,760.837306,809.741942,1241.67847,91.5873099,1.80792734,1681.044983
2023-03-04 14:04:50+00:00,826.0734,738.337075,809.583193,1243.32106,92.3945568,1.458620276,1610.868129
2023-03-04 14:05:00+00:00,826.0734,741.160446,809.726655,1264.10508,93.0708507,1.336796221,1151.121637
2023-03-04 14:05:10+00:00,826.0734,762.184404,809.78726,1245.27285,93.7909309,-0.076648724,1095.556769
2023-03-04 14:05:20+00:00,826.0734,782.754364,810.144028,1240.68531,94.2308459,-0.549396203,1074.193989
2023-03-04 14:05:30+00:00,826.0734,802.330925,809.882845,1233.51003,94.3459544,-0.77126864,1067.049265
2023-03-04 14:05:40+00:00,826.0734,818.33217,808.950516,1222.20528,93.7632145,-0.500604156,1144.918636
2023-03-04 14:05:50+00:00,826.0734,823.237526,630.583045,791.05209,83.259685,3.137413913,954.116094
2023-03-04 14:06:00+00:00,826.0734,824.171024,254.847764,146.1406164,80.563061,12.81135265,575.72639
2023-03-04 14:06:10+00:00,826.0734,824.51715,39.3188481,67.0249169,42.6375968,49.83673,566.088891
2023-03-04 14:06:20+00:00,826.0734,824.51715,11.68688478,64.560441,42.2865586,51.3042244,561.339693
2023-03-04 14:06:30+00:00,826.0734,824.51715,0.000482202,67.9696847,42.9200713,51.4724287,602.247054
2023-03-04 14:06:40+00:00,826.0734,824.51715,0,70.2489971,45.6981413,48.201223,964.2816895
2023-03-04 14:06:50+00:00,826.0734,824.51715,0,71.9757505,46.7833331,46.7836188,949.4653785
2023-03-04 14:07:00+00:00,826.0734,824.51715,0,72.734276,47.2579651,46.6163225,863.774235
2023-03-04 14:07:10+00:00,826.0734,824.51715,0,73.0918558,47.4041797,45.9210057,573.753097
2023-03-04 14:07:20+00:00,826.0734,824.51715,0,73.633876,44.6658266,49.0009487,576.279109
2023-03-04 14:07:30+00:00,826.0734,824.51715,0,73.81087,41.4636674,51.6515261,588.414307
2023-03-04 14:07:40+00:00,826.0734,824.51715,0,73.871983,39.6888239,53.7921777,584.721307
2023-03-04 14:07:50+00:00,826.0734,824.51715,0,64.6003555,39.5549763,54.0795566,577.233134
2023-03-04 14:08:00+00:00,826.0734,824.51715,18.87388304,37.8547658,39.0142488,54.6013672,602.349227
2023-03-04 14:08:10+00:00,826.0734,824.46087,269.583183,189.424824,48.5220898,51.4230805,815.4131715
2023-03-04 14:08:20+00:00,826.0734,822.967167,659.369057,911.684894,95.474572,-0.028368716,1117.030331
2023-03-04 14:08:30+00:00,825.115604,822.005215,808.948919,1331.76003,95.4214814,-1.81678406,1307.335541
2023-03-04 14:08:40+00:00,825.01,821.8996,810.467949,1325.09887,95.5390691,-1.83375097,1336.868462
2023-03-04 14:08:50+00:00,825.01,823.199593,809.577179,1282.46507,97.5168822,-1.293627008,1313.605028
2023-03-04 14:09:00+00:00,825.783384,825.738941,808.355497,1399.24642,88.7868765,5.809043761,1345.812904
2023-03-04 14:09:10+00:00,827.382621,827.382621,809.018906,1634.08231,77.5957318,19.2516683,1537.814446
2023-03-04 14:09:20+00:00,828.782235,828.782235,809.050112,1645.01824,77.7832305,19.6375905,1517.589109
2023-03-04 14:09:30+00:00,830.190582,830.190582,808.210242,1619.9449,76.4846424,20.4952931,1509.258945
2023-03-04 14:09:40+00:00,831.534705,831.534705,808.827838,1598.69522,77.0413216,20.3016585,1496.020766
2023-03-04 14:09:50+00:00,832.919124,832.919124,809.042816,1548.90291,76.6320115,20.3455795,1472.683459
2023-03-04 14:10:00+00:00,834.238064,834.238064,808.423231,1518.59862,76.2850578,21.0949189,1479.373945
2023-03-04 14:10:10+00:00,835.602062,835.602062,809.196334,1513.0277,77.0614596,20.1375752,1445.795959
2023-03-04 14:10:20+00:00,836.946339,836.946339,809.306236,1515.69596,76.1714015,20.9044286,1458.935646
2023-03-04 14:10:30+00:00,838.277401,838.277401,808.984452,1513.51622,76.8669254,20.4696982,1483.606122
2023-03-04 14:10:40+00:00,839.660196,839.660196,808.609131,1505.76686,76.7438676,20.1941459,1472.705619
2023-03-04 14:10:50+00:00,841.037255,841.037255,809.191278,1481.77701,77.422714,20.0763964,1520.256687
2023-03-04 14:11:00+00:00,842.455649,842.455649,809.711273,1497.61134,78.2394659,19.1450969,1461.569997
2023-03-04 14:11:10+00:00,843.804936,843.804936,808.427281,1523.60669,73.2860344,23.0342901,1517.143488
2023-03-04 14:11:20+00:00,844.926811,844.928931,809.214489,1533.10745,74.9057535,22.7286999,1524.358384
2023-03-04 14:11:30+00:00,846.261741,846.261741,809.767411,1482.69999,77.0337521,19.9291606,1475.463055
2023-03-04 14:11:40+00:00,847.55654,847.55654,808.94529,1537.08398,74.620387,22.3769098,1472.619449
2023-03-04 14:11:50+00:00,848.72923,848.72923,808.799151,1553.89096,73.6015849,23.6918929,1478.448238
2023-03-04 14:12:00+00:00,849.962999,849.962999,809.074165,1492.58277,76.7583817,20.7064722,1437.745224
2023-03-04 14:12:10+00:00,851.320468,851.320468,809.111399,1461.29795,76.6373699,20.6680988,1453.967338
2023-03-04 14:12:20+00:00,852.690501,852.690501,809.828896,1456.86732,77.3754454,19.9685323,1428.927566
2023-03-04 14:12:30+00:00,854.086682,854.086682,809.250507,1489.06684,76.5101316,20.3730992,1428.09295
2023-03-04 14:12:40+00:00,855.409594,855.409594,809.385782,1505.78765,75.6415361,21.542033,1451.31207
2023-03-04 14:12:50+00:00,856.7202189,856.7202189,808.8316756,1500.868833,76.33576222,21.004607,1472.757458
2023-03-04 14:13:00+00:00,858.064489,858.064489,809.703061,1475.82963,76.630558,20.4623321,1461.491209
2023-03-04 14:13:10+00:00,859.402323,859.402323,809.434787,1494.54632,76.4607344,20.8306255,1516.124214
2023-03-04 14:13:20+00:00,860.733414,860.733414,808.973059,1502.89272,76.0650074,21.0211007,1477.720713
2023-03-04 14:13:30+00:00,862.04651,862.04651,810.221866,1502.4974,76.187106,21.0935491,1496.907079
2023-03-04 14:13:40+00:00,863.379445,863.379445,809.097096,1502.16564,76.617917,20.6547941,1539.606782
2023-03-04 14:13:50+00:00,864.768314,864.768314,808.954551,1489.46993,77.4474245,19.7980565,1484.034516
2023-03-04 14:14:00+00:00,866.138973,866.138973,808.956739,1494.50578,76.8936946,20.4070823,1452.187305
2023-03-04 14:14:10+00:00,867.510706,867.510706,809.327648,1491.05275,76.6924475,20.3378661,1432.462998
2023-03-04 14:14:20+00:00,868.865406,868.865406,809.315762,1485.29113,77.1405595,20.2620794,1413.607775
2023-03-04 14:14:30+00:00,870.288949,870.288949,808.919894,1478.43546,77.867975,19.2976564,1436.68287
2023-03-04 14:14:40+00:00,871.714493,871.714493,809.189012,1502.98072,77.5491242,19.6626159,1444.274447
2023-03-04 14:14:50+00:00,873.138609,873.138609,809.633339,1508.36898,78.083595,19.2108707,1433.813409
2023-03-04 14:15:00+00:00,874.596084,874.596084,808.843334,1496.47894,77.9117826,19.2393069,1437.073102
2023-03-04 14:15:10+00:00,876.04149,876.065957,808.730267,1507.32596,77.7617675,19.3417019,1444.42462
2023-03-04 14:15:20+00:00,877.427097,877.454514,808.725582,1524.17059,76.620817,20.3730225,1469.460701
2023-03-04 14:15:30+00:00,878.836088,878.865831,808.844347,1509.10712,78.5996611,18.9027169,1429.194689
2023-03-04 14:15:40+00:00,880.288718,880.313178,808.609951,1543.76129,76.3104799,20.4099968,1495.834878
2023-03-04 14:15:50+00:00,881.56191,881.586328,808.811055,1599.3863,74.981804,22.3283015,1534.764034
2023-03-04 14:16:00+00:00,882.823301,882.84913,809.097366,1558.60269,75.7451586,21.4575402,1488.404558
2023-03-04 14:16:10+00:00,884.103934,884.129696,809.073748,1566.07003,75.8156466,21.498517,1479.817106
2023-03-04 14:16:20+00:00,885.410466,885.436424,809.19041,1556.08249,75.8876925,21.3731768,1446.799225
2023-03-04 14:16:30+00:00,886.721833,886.748574,808.723233,1558.81951,76.4203431,20.9037457,1463.146905
2023-03-04 14:16:40+00:00,888.0721,888.099171,809.126729,1534.71814,76.6241736,20.5596016,1457.474456
2023-03-04 14:16:50+00:00,889.404474,889.427162,808.855756,1533.77226,76.3169586,20.8323894,1413.78873
2023-03-04 14:17:00+00:00,890.745317,890.745317,809.172288,1538.49714,75.3652614,21.6594521,1439.704973
2023-03-04 14:17:10+00:00,891.996946,891.996946,809.413499,1547.1758,75.6230126,21.3832934,1440.869497
2023-03-04 14:17:20+00:00,893.296817,893.296817,809.682182,1547.52547,75.8996589,21.4533928,1474.707232
2023-03-04 14:17:30+00:00,894.569274,894.569274,809.093846,1551.98327,75.157458,21.9767605,1442.162042
2023-03-04 14:17:40+00:00,895.841735,895.841735,809.28284,1542.72819,75.6391075,21.6356786,1467.657297
2023-03-04 14:17:50+00:00,897.100237,897.100237,809.324542,1532.80334,75.2945468,21.7646479,1469.556723
2023-03-04 14:18:00+00:00,898.364599,898.364599,808.820008,1530.82908,76.068048,21.5009475,1465.970818
2023-03-04 14:18:10+00:00,899.688829,899.688829,809.394423,1526.25789,76.3737034,20.7702141,1441.978628
2023-03-04 14:18:20+00:00,901.017198,901.022579,808.851453,1541.78075,76.0441885,21.0814248,1465.365161
2023-03-04 14:18:30+00:00,902.293194,902.301948,808.71867,1559.36348,75.5799454,21.6557925,1470.353178
2023-03-04 14:18:40+00:00,903.607561,903.624532,808.686075,1562.42781,74.1266205,22.6584923,1496.215259
2023-03-04 14:18:50+00:00,905.016514,905.035054,808.806795,1571.58193,73.231541,23.8735122,1491.846439
2023-03-04 14:19:00+00:00,906.400855,906.411991,808.609121,1579.1594,72.8480392,24.4269274,1487.830918
2023-03-04 14:19:10+00:00,907.828853,907.838353,808.284389,1569.95894,73.6841866,23.4761484,1505.084616
2023-03-04 14:19:20+00:00,909.234937,909.249081,808.818518,1564.41715,73.3781741,23.8741225,1484.163763
2023-03-04 14:19:30+00:00,910.63856,910.649552,808.852613,1576.88063,72.8008745,24.271952,1515.801698
2023-03-04 14:19:40+00:00,911.996183,912.019053,808.662049,1554.73593,73.568186,23.6123341,1499.436788
2023-03-04 14:19:50+00:00,913.408897,913.428107,809.244753,1560.01885,72.8745875,24.2758217,1488.13374
2023-03-04 14:20:00+00:00,914.75776,914.779151,808.456186,1548.6278,72.5230214,24.5222552,1514.479598
2023-03-04 14:20:10+00:00,916.064644,916.090221,808.768594,1588.86364,72.255283,25.1217577,1542.589482
2023-03-04 14:20:20+00:00,917.171352,915.470569,810.109059,1409.77404,83.8436115,15.89066645,1590.919784
2023-03-04 14:20:30+00:00,917.27,897.748254,810.052148,1208.55474,94.58805,3.03090655,1696.836245
2023-03-04 14:20:40+00:00,917.27,873.821901,809.8175,1220.39871,94.3425608,2.63749504,1742.711928
2023-03-04 14:20:50+00:00,917.27,848.907856,809.716785,1208.56844,94.379309,2.75187592,1727.366287
2023-03-04 14:21:00+00:00,917.27,827.161768,809.068497,1212.36607,94.7546929,2.520139704,1298.345557
2023-03-04 14:21:10+00:00,917.27,836.340085,810.078716,1217.85776,97.2250439,0.071944413,1090.887575
2023-03-04 14:21:20+00:00,917.27,856.26705,809.687373,1213.12158,97.4029386,-0.363943394,1038.118299
2023-03-04 14:21:30+00:00,917.27,875.567837,809.355478,1209.77127,98.0521965,-0.89085005,1079.113059
2023-03-04 14:21:40+00:00,917.27,894.666957,809.594678,1211.08886,98.1590339,-0.794003669,1080.120022
2023-03-04 14:21:50+00:00,917.27,910.540622,810.019988,1203.47432,97.843272,-0.724802408,1135.46825
2023-03-04 14:22:00+00:00,917.27,915.011081,572.567335,641.766182,70.5233523,20.45495381,721.667595
2023-03-04 14:22:10+00:00,917.27,915.7026,190.0596331,108.827605,42.5140995,54.6495732,578.352113
2023-03-04 14:22:20+00:00,917.27,915.7026,26.4118541,65.8233614,42.4459516,54.7500653,585.963386
2023-03-04 14:22:30+00:00,917.27,915.7026,10.91448753,72.37964778,42.10003567,55.29913322,615.2373867
2023-03-04 14:22:40+00:00,917.27,915.7026,0.000275626,75.7553126,44.8406074,53.0449873,971.6479997
2023-03-04 14:22:50+00:00,917.27,915.7026,0,77.202551,46.724898,50.7158362,1026.134514
2023-03-04 14:23:00+00:00,917.27,915.7026,0,78.188496,46.7722458,50.5397033,979.6790363
2023-03-04 14:23:10+00:00,917.27,915.7026,0,78.644406,47.627807,49.3559163,610.294101
2023-03-04 14:23:20+00:00,917.27,915.7026,0,79.2551555,42.0296903,54.6658391,595.930793
2023-03-04 14:23:30+00:00,917.27,915.7026,0,79.3427252,42.5084201,54.7894169,599.389903
2023-03-04 14:23:40+00:00,917.27,915.7026,0,79.2037075,40.8689904,56.1008832,585.763964
2023-03-04 14:23:50+00:00,917.27,915.7026,0,36.5929439,39.0649598,58.0597625,568.799553
2023-03-04 14:24:00+00:00,917.27,915.7026,0,45.9561333,38.7897661,58.4348414,609.511185
2023-03-04 14:24:10+00:00,916.810748,914.859799,57.12797132,54.7406381,87.0297295,18.81362292,676.491126
2023-03-04 14:24:20+00:00,916.36005,914.05115,403.777381,394.8792145,99.7162223,-2.61297206,899.9311682
2023-03-04 14:24:30+00:00,916.36005,914.05115,741.337683,1115.333109,99.2533088,-2.0638157,1234.162439
2023-03-04 14:24:40+00:00,916.36005,914.05115,808.710785,1389.21994,99.2174881,-2.02962121,1334.385539
2023-03-04 14:24:50+00:00,916.36005,914.05115,808.144548,1390.46094,99.3055831,-2.10171413,1334.432313
2023-03-04 14:25:00+00:00,916.36005,914.132559,809.150264,1406.70477,99.683013,-2.31712336,1367.677926
2023-03-04 14:25:10+00:00,916.536317,916.033918,808.664012,1378.47509,101.5641306,-4.20917313,1326.967529
2023-03-04 14:25:20+00:00,918.15522,918.15522,808.143968,1691.15708,75.8848442,17.64486948,1524.573804
2023-03-04 14:25:30+00:00,919.485878,919.485878,808.14409,1790.97482,72.012144,25.4183161,1611.425782
2023-03-04 14:25:40+00:00,920.931218,920.931218,808.722117,1739.09015,75.1203115,22.070508,1613.832356
2023-03-04 14:25:50+00:00,922.411532,922.411532,808.613172,1754.05461,74.699766,22.5861342,1613.907483
2023-03-04 14:26:00+00:00,923.933729,923.933729,808.717018,1722.03503,75.5123039,21.7546144,1558.899007
2023-03-04 14:26:10+00:00,925.479661,925.479661,808.155339,1703.6096,75.17686,22.0066087,1561.970344
2023-03-04 14:26:20+00:00,926.997849,926.997849,808.726314,1653.14707,74.6927545,22.3840379,1484.145308
2023-03-04 14:26:30+00:00,928.488216,928.488216,808.606691,1644.70936,74.6351625,22.5893946,1514.677773
2023-03-04 14:26:40+00:00,929.96633,929.96633,808.147337,1636.02961,74.3640134,22.8680009,1492.184964
2023-03-04 14:26:50+00:00,931.375275,931.375275,808.610077,1679.83134,72.6511775,24.4456963,1516.734786
2023-03-04 14:27:00+00:00,932.800433,932.800433,808.1441,1740.77223,74.438612,22.7486879,1626.911764
2023-03-04 14:27:10+00:00,934.271821,934.271821,808.19097,1772.84797,74.3336529,22.9583944,1620.157257
2023-03-04 14:27:20+00:00,935.659287,935.659287,808.213868,1770.78732,71.1981624,25.4018133,1641.59757
2023-03-04 14:27:30+00:00,936.932648,936.932648,808.1441,1763.07642,73.5686553,24.2787518,1563.201353
2023-03-04 14:27:40+00:00,938.411902,938.411902,808.260388,1748.39763,74.3367289,22.8846252,1622.917178
2023-03-04 14:27:50+00:00,939.916819,939.916819,808.540249,1726.26379,74.7641211,22.4747648,1595.47078
2023-03-04 14:28:00+00:00,941.407144,941.407144,808.329541,1735.4948,74.1765599,22.9031906,1578.128474
2023-03-04 14:28:10+00:00,942.868284,942.868284,808.260375,1748.49929,74.185467,23.0070519,1536.560053
2023-03-04 14:28:20+00:00,944.318281,944.318281,808.260109,1750.64592,74.1328219,23.0598091,1528.167091
2023-03-04 14:28:30+00:00,945.772163,945.772163,808.144379,1736.14334,74.1244845,23.1863477,1557.914204
2023-03-04 14:28:40+00:00,947.215257,947.215257,808.260377,1705.47509,73.715744,23.282272,1533.140333
2023-03-04 14:28:50+00:00,948.65922,948.65922,808.609547,1689.45904,74.0473916,23.1937142,1518.411418
2023-03-04 14:29:00+00:00,950.090744,950.090744,808.609586,1710.27265,73.7073032,23.5016167,1528.019368
2023-03-04 14:29:10+00:00,951.519561,951.519561,808.260519,1720.78721,73.4138388,23.7915912,1511.953588
2023-03-04 14:29:20+00:00,952.92957,952.92957,808.260545,1720.78519,73.7537676,23.398567,1597.42192
2023-03-04 14:29:30+00:00,954.372388,954.372388,808.260246,1708.46714,74.311168,22.9763961,1583.074613
2023-03-04 14:29:40+00:00,955.842117,955.842117,808.144401,1719.9353,74.3022069,22.9499323,1602.89741
2023-03-04 14:29:50+00:00,957.309185,957.309185,808.647647,1741.72661,74.2910892,22.9879604,1551.122785
2023-03-04 14:30:00+00:00,958.764557,958.764557,808.22301,1726.89619,74.28076,22.9322342,1541.713017
2023-03-04 14:30:10+00:00,960.237982,960.237982,808.1441,1729.43394,74.542569,22.6650219,1540.825464
2023-03-04 14:30:20+00:00,961.744393,961.744393,808.258931,1731.13162,75.2173344,22.0623147,1569.095377
2023-03-04 14:30:30+00:00,963.273449,963.273449,808.145705,1731.48501,74.829969,22.245091,1518.235385
2023-03-04 14:30:40+00:00,964.780596,964.780596,808.1441,1732.76379,75.1683092,22.0696529,1517.461093
2023-03-04 14:30:50+00:00,966.312847,966.312847,808.1441,1739.77028,74.8698823,22.2167546,1505.189247
2023-03-04 14:31:00+00:00,967.812509,967.812509,808.1441,1745.94247,74.8077316,22.4018103,1534.283932
2023-03-04 14:31:10+00:00,969.292275,969.292275,808.17718,1784.04211,73.8261073,23.4112334,1576.912237
2023-03-04 14:31:20+00:00,970.716811,970.716811,808.227292,1770.77566,74.1037421,22.9957656,1564.342488
2023-03-04 14:31:30+00:00,972.192061,972.193641,808.1441,1768.19626,73.5752495,23.3674575,1572.417844
2023-03-04 14:31:40+00:00,973.593745,973.621745,808.1441,1795.82616,73.3586309,24.0562523,1563.319524
2023-03-04 14:31:50+00:00,975.028814,975.057734,808.1441,1821.06487,73.923661,23.27024,1591.53282
2023-03-04 14:32:00+00:00,976.508499,976.538886,808.14411,1814.76256,74.9654037,22.2310649,1544.605862
