,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_6 Pred,Step_7 Pred,Step_8 Pred,Step_9 Pred,Step_10 Pred,Step_11 Pred,Step_12 Pred,Step_13 Pred,Step_14 Pred,Step_15 Pred,Step_16 Pred,Step_17 Pred,Step_18 Pred,Step_19 Pred,Step_20 Pred,Step_21 Pred,Step_22 Pred,Step_23 Pred,Step_24 Pred,Step_25 Pred,Step_26 Pred,Step_27 Pred,Step_28 Pred,Step_29 Pred,Step_30 Pred,Step_31 Pred,Step_32 Pred,Step_33 Pred,Step_34 Pred,Step_35 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True,Step_6 True,Step_7 True,Step_8 True,Step_9 True,Step_10 True,Step_11 True,Step_12 True,Step_13 True,Step_14 True,Step_15 True,Step_16 True,Step_17 True,Step_18 True,Step_19 True,Step_20 True,Step_21 True,Step_22 True,Step_23 True,Step_24 True,Step_25 True,Step_26 True,Step_27 True,Step_28 True,Step_29 True,Step_30 True,Step_31 True,Step_32 True,Step_33 True,Step_34 True,Step_35 True
122,1947.7455293039968,1891.939458707293,1869.4518404554453,1845.1625311277935,1866.9221933894173,1899.883356223687,1923.9936319306662,1931.9719051465986,1926.2336520621222,1881.6438589224813,1860.4301636535254,1851.311426052909,1851.7859973619202,1854.9141860199102,1861.140854020904,1844.2636299167882,1845.214639088632,1848.746470010432,1858.2117644371635,1871.943223168141,1883.2097420322214,1862.7627337452768,1853.1056509134287,1845.674122420923,1847.846324430213,1861.5325192310288,1881.6160161613168,1853.4004108710085,1856.6620581272061,1855.4501980588655,1855.5457033960445,1859.9336603371162,1869.5957206458206,1827.3934053895016,1845.677855528565,1948.1211732604907,1815.6758026853252,1819.7590447151044,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993
123,1933.6135392322446,1900.7110172971873,1859.10724363283,1851.9124563832988,1870.775227114596,1900.571492399061,1923.1015747503386,1931.794893625899,1903.0228997507552,1881.6653242914238,1860.033676512696,1850.9325156272282,1852.7309402338453,1858.5091686793235,1849.0522737447868,1850.1423411763014,1852.394804999898,1855.9246138217252,1865.0523730991436,1879.520031766388,1876.2096985646904,1874.327434582276,1867.0442971185466,1860.948754523484,1863.8753553687964,1878.9760868736928,1860.5984645897267,1872.5610524829208,1877.2283703125486,1877.1165326294351,1877.8234898891717,1881.9462406414973,1836.351930453808,1843.773037354146,1862.1386825844268,1958.104436372574,1819.7590447151044,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929
124,1925.480342049162,1901.8405934512484,1871.2208668393803,1862.274318828759,1877.2599461813552,1903.1207382802104,1923.5576360672908,1913.102601476928,1905.5345034631794,1885.36856707246,1863.4017173366956,1853.9196239255743,1856.4741583758835,1852.6205024660978,1853.3938779326347,1856.7801176563898,1859.9067508528622,1863.3993841444192,1872.2163622106266,1878.7475895767614,1886.5564730334302,1886.8338118220133,1880.7672008111774,1874.802783622046,1877.6999862446764,1861.6594448908627,1878.3400586591574,1892.4330066468187,1898.4828186732648,1899.0166530660956,1899.8105606246647,1855.330738614316,1857.039568637521,1866.470642910866,1885.9499985877287,1962.8428387935546,1877.8191345969226,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564
125,1976.6567369849633,1911.9016296392101,1881.8967769652386,1871.959244421772,1884.6874304739151,1908.2864259800683,1912.1907899353268,1918.506585881278,1912.9486107866883,1893.7907690055076,1871.4686518591295,1861.1497201515542,1854.0353502624816,1855.2585651999007,1858.3663773120102,1863.766006424111,1867.7940295700166,1871.295995630679,1872.664646219991,1886.309310198288,1895.5997707504443,1897.1270784145488,1891.2373233782607,1884.476665438284,1862.1305941845355,1873.795622289418,1892.5460886991461,1908.6233389447746,1915.9122316161188,1916.8651073417836,1873.2851198193507,1872.0965916737737,1875.8027898316934,1888.2424377723269,1909.3568945964616,2014.8375620337508,1869.0531756684913,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706
126,1973.9437010060135,1918.4179245747762,1888.138066304498,1875.89456206123,1883.5091683743542,1887.1788131866108,1905.247676359339,1913.058270823677,1910.3738553366506,1893.8203227743415,1872.7085102347867,1850.659065492439,1849.4514051701958,1851.400398451714,1856.0764268658402,1862.717780907419,1867.0222095649972,1858.3170691819032,1869.7955974508288,1884.5251958376323,1895.9632821071011,1899.6394598577317,1894.675515516703,1865.5578980923544,1865.8602798113707,1878.3383476514882,1898.5795683796578,1916.4544655011446,1925.3622825199782,1885.0400535999488,1882.2881310830599,1882.7805901995232,1888.8910652251545,1903.9288005385893,1925.4867194413841,2008.8239922606642,1830.6335872767565,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444
127,1941.106041816239,1898.3426715905316,1872.670401427606,1862.0574874932095,1851.448462212607,1871.2644197618724,1889.0777206072632,1897.102657668723,1897.0049746854193,1883.6508709186048,1845.0754252828094,1835.9153124058255,1835.5575562567838,1838.4972229788439,1844.6313410195423,1852.130220995759,1840.3077801852983,1845.6699226748256,1857.6696860982895,1873.6288768147342,1887.3802454531365,1893.5532500317743,1868.892029855271,1861.3491303181072,1861.9170293181728,1874.823315714078,1896.2656638261171,1916.123463290205,1885.3713669031918,1885.2419525049297,1884.8040900877331,1887.3054277541412,1895.1642415255242,1911.2032274178202,1885.796630082096,1952.0672235844202,1785.8535611935165,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055
128,1908.8168383575605,1864.5575807904038,1844.0181780893154,1824.940287030138,1832.2574891011022,1853.117627967114,1870.8828650516118,1879.2430040701083,1881.6647021068168,1848.5218613672946,1827.5324636491725,1817.9355771780542,1818.07152451469,1822.5257441164104,1830.4977954862725,1821.7771004880028,1824.5400667816666,1830.7841559516576,1843.7220182163696,1861.1861179510654,1877.0084280539638,1867.85718130763,1861.6314465835464,1855.1778367471386,1856.3697869080543,1870.1626863689758,1893.1390306296448,1874.7932953067889,1882.5491375257084,1885.1340034756101,1887.5333028664656,1892.4253848853825,1901.7184897221189,1871.2272442316023,1890.1534777928164,1917.638327262169,1755.4183123176326,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004
129,1885.5119806243804,1827.3369421364137,1814.486030170534,1804.0152854188436,1812.7813998934264,1833.1472130891536,1849.0659618061413,1856.8919553395033,1850.571804101303,1832.7539924175112,1811.4250374501032,1801.5344798444673,1802.3162548031992,1808.388154383195,1804.3959846252694,1807.5156960179886,1811.526453541049,1818.650778383834,1832.471053967465,1851.308781768329,1861.4673453934427,1862.765222483705,1857.8067222579878,1852.073913288823,1853.9123132564416,1868.872119947846,1858.8871458280935,1874.9692180044262,1884.4189578159821,1889.1708927521659,1894.0253326023576,1900.8384095954764,1865.2533387272138,1878.0204113172963,1897.0052857777227,1916.8302650037901,1785.4830502600307,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117
130,1871.0931634487877,1817.5488894447858,1794.6565401060657,1788.373875490439,1798.4510884781837,1816.6666316720186,1827.9704816125209,1837.7869992499204,1834.6504110997355,1818.1287654985367,1796.9657005019778,1787.2644425630306,1789.5099845828738,1789.1808489257555,1793.7071641688153,1799.5861087475562,1805.2367893485932,1813.4132283618642,1827.7734046382445,1849.7682526813253,1860.948132338877,1864.6415757123525,1860.9369330159504,1855.8309750383673,1858.5469663942004,1847.7515968237926,1866.737093468826,1884.425490754356,1895.3036108774986,1901.7301556835007,1908.503257315618,1872.8897215015838,1880.3870460162827,1895.2936559237862,1915.4445043377848,1926.31842471483,1802.9928027902674,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426
131,1899.5058457133723,1803.2839851863569,1784.9817250129172,1783.246607690065,1795.724364437879,1813.4119839926502,1828.7961205860483,1833.0076881910275,1829.6118046058632,1813.3202117631135,1791.562882693766,1781.502546463487,1778.9560226399933,1784.2445917997395,1792.9338664753543,1801.5049260756334,1808.6082521879314,1817.3888324546276,1835.6252188327983,1852.7289181338726,1866.0190924323147,1871.652974048962,1868.870253394025,1864.062010750905,1845.868866202923,1858.4027751115214,1878.79347569153,1897.617670977191,1909.415068857219,1916.9116156411592,1883.4545716750872,1888.8807991791386,1898.9321915056914,1916.5658365458028,1938.4987772204843,1952.4182912489362,1801.3173374166142,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784
132,1897.4944784249992,1797.8187933712904,1783.2655065475037,1785.140693180013,1799.1109152539377,1814.7048836060565,1828.2608862778516,1829.7559958885422,1825.5892255752692,1810.621174937822,1790.0338640219923,1773.4738762943853,1775.3901271109587,1784.5580950686062,1796.7910999466303,1807.4995192182057,1815.8077058220154,1823.7400929231792,1840.4151070300106,1858.9512308426174,1874.4475162114325,1882.0426792555868,1880.0162239904935,1855.8371968844376,1857.339461618109,1870.8819317747013,1892.4843368768986,1912.2979612338877,1924.6875233136554,1893.1911385904834,1896.985998054905,1904.4632571160273,1916.777068219889,1936.6829314448703,1959.9506136477805,1921.4428305879994,1817.3572565858208,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023
133,1889.272775481567,1792.6109526643063,1781.7306548950392,1786.2680916879494,1793.2052945101707,1813.3013906787507,1824.5826864272483,1823.0474459094041,1819.014756378946,1807.3044643439023,1779.2163291249592,1770.0155409292906,1774.3168586638337,1786.3954839862388,1800.9572480752963,1812.8296192004711,1815.3015586441973,1826.4311968947313,1843.346218713724,1863.0716484026668,1880.6519411127254,1890.1021475627365,1870.0321831476515,1864.20495766437,1866.077888877679,1880.165859388484,1902.634034371362,1923.3333385164567,1898.539748564808,1901.371155165245,1906.2929464991475,1915.3337554777338,1929.3579520663181,1950.8776066157807,1928.6877036983963,1941.4218005043062,1762.5999559173401,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366
134,1875.4577884670957,1785.5185147826314,1777.5694842432295,1778.851806718316,1791.1312421226396,1810.7907202432373,1820.3432760611047,1816.3667386914308,1812.9997866904935,1797.8201932866561,1776.4018770550636,1768.1679637387183,1774.0973830437042,1788.1883089313926,1804.2311834774825,1807.8422651636029,1815.3427783744128,1826.1079719913796,1842.5572886320115,1862.7484234993153,1881.7365644289287,1876.4467508999683,1872.6629352123218,1867.8338493848664,1870.3126328592698,1885.0646298919264,1908.4029300477346,1894.076351740134,1901.690335868651,1905.156681860561,1911.068213358095,1921.3977222039898,1936.724617813541,1911.67235461152,1935.0957385123393,1947.912741417136,1753.8882048227965,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378
135,1847.6492474559363,1774.5662769181765,1775.277900562466,1773.8071339245253,1786.7820161733555,1805.826309263753,1813.0382065899776,1806.3081134688211,1810.4732505475006,1793.3687735156675,1774.1690120465885,1767.8042968359098,1775.5657387162926,1791.1998379755646,1798.8388650345144,1807.5600266712393,1815.0869049547723,1825.256823448964,1841.181794012022,1861.8269680963053,1873.465086716934,1878.426853411838,1876.384221346962,1872.8853662093345,1876.370688831759,1892.0399415213283,1883.1853212863955,1898.995343243305,1907.2139352637023,1911.3528628158106,1918.0752564024551,1929.2276043911456,1899.0801158960126,1917.2088643371671,1941.3888247201337,1951.4134631085844,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631
136,1799.3611890121151,1774.5644103643554,1760.5892885866501,1762.0969196625572,1776.4876607577578,1795.2987123935955,1800.1143434789237,1805.7720236567898,1798.2695661190828,1784.028382648797,1767.1808678596667,1762.709693727405,1772.3215126290918,1781.3466892194263,1793.1919953141953,1802.8093361042697,1810.580110753758,1820.3438982457117,1835.722124085343,1857.275376603585,1870.1396655385158,1876.8793247480053,1876.5906310903438,1874.754097676546,1879.7953484549982,1867.2631505540692,1886.2274929224636,1903.072363427014,1912.1618583511001,1917.062339862212,1924.4190506557225,1891.1119531799445,1901.5206350170838,1920.3527631564846,1944.6879585989047,1944.9744746104416,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796
137,1802.0468488683557,1756.2995590404132,1744.4076668731927,1749.1059383870202,1766.5652161910116,1786.9904480167102,1801.7390230340282,1798.5235729849026,1791.7302503530568,1779.1862309445942,1763.3255787152877,1759.347019245641,1764.2329571915636,1776.0897737015628,1789.5193173519792,1800.2630456000036,1808.3845768217045,1817.578909852075,1838.0399172926775,1854.2383379905248,1868.4967870836558,1876.7597097573039,1877.9060848957547,1877.5089755703186,1858.0972824694702,1871.2651974926312,1891.2594109318104,1909.0397359930287,1918.912094698909,1924.3502992566457,1889.079276068781,1894.5084589497155,1905.624409138895,1924.881333818745,1949.1202461932273,1952.664520807168,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804
138,1742.637784985423,1728.409589618809,1718.6786223648758,1726.7348242028386,1746.6465981815866,1768.994691535308,1780.968789843732,1776.4042880204158,1770.2091958882286,1760.9842202659618,1748.0297923360877,1741.1052665252348,1747.7097561288472,1761.2520707392878,1776.094673405343,1787.7560461756593,1796.0799429407962,1808.7637983396887,1823.5694587947016,1841.0218925680156,1857.474631223986,1868.1970496492197,1871.3585251836855,1849.7464762200793,1854.2495373134514,1868.328797239758,1888.9227966401131,1907.5426042823653,1918.4826317739073,1884.3542506168512,1886.3345086748725,1892.6815693973267,1904.011706637476,1922.7576622088034,1946.1261383180522,1893.9111617269677,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215
139,1703.7734123727382,1699.34991313599,1691.7773042838405,1702.865645031083,1722.3464783963875,1747.6019626456794,1758.9821079736184,1752.0364278861266,1745.817070554265,1739.7604144971417,1724.978941468727,1719.3342493945327,1727.4772459851758,1743.04469371842,1759.7208744213895,1772.3803090744561,1781.2013313406092,1790.883068237511,1805.4030681848217,1823.8827287443405,1842.710657137644,1856.0652275429136,1842.0010555933275,1841.6985183281597,1847.2320726769235,1861.5780942534936,1882.359682312868,1901.8172615284848,1876.2633619870467,1878.5029154800472,1882.708883423563,1890.7583967770004,1902.585348425862,1920.4417355552898,1888.5781063678191,1882.5688918869816,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285
140,1709.9193519209705,1682.5092423775372,1675.5996489972529,1689.2611119599396,1708.77655434401,1734.6603672733254,1745.264103984768,1736.3845963655542,1730.4125574149868,1729.3620764790942,1711.4763689000604,1705.6873299970352,1714.4904644557364,1731.5528662535191,1749.7968743931258,1761.499933532113,1769.022223204169,1777.5683176470911,1790.9872063861123,1809.984680084831,1830.9148147191338,1832.96631291466,1834.2750782355454,1834.5455729934513,1839.6756406245568,1853.4294980013872,1874.1507341538797,1859.4127362748811,1867.6919912944638,1872.1322117425261,1878.6555062549212,1888.5847948523447,1901.273783274245,1865.8963665185784,1884.603591098118,1876.4769268534092,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123
141,1697.4005309890924,1670.432639155105,1676.238399269444,1678.1954031777777,1697.753776299733,1722.5521104090105,1730.6020126278272,1719.3215723831645,1729.403840620841,1715.7409777427886,1699.3144486133895,1694.2123792896002,1703.701316731399,1721.643254244293,1738.4060741537915,1748.9916119654786,1756.569976025243,1764.2433787837313,1776.60027617163,1795.6852445807122,1813.3297000783707,1822.3296004190445,1824.8819572232292,1824.9773070142562,1829.0681708054717,1841.8945064793738,1831.6421485247506,1846.473629640955,1856.20210815646,1862.6796721002386,1871.1802692937717,1882.4554987423505,1847.8559682916218,1857.6172670451474,1875.4885866051438,1864.0015032978715,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876
142,1687.0238138861394,1681.3865880272292,1665.3123709315603,1668.5022336387217,1687.9336033277673,1711.413761573978,1717.1981340924506,1723.1154207975994,1714.9049949501693,1703.2143795033228,1688.263283396417,1683.8729932630688,1693.86006725587,1710.0633876574975,1724.5081810404338,1736.282169224622,1744.5904336015076,1752.350786658828,1764.3162521558295,1786.4455698471045,1800.3604174910038,1810.3645237874223,1813.0464505360208,1812.230610970054,1815.051129339868,1799.9987726881682,1814.7913672664336,1830.573079823723,1841.8140891189153,1849.7845850272597,1859.1487744553492,1826.132081644902,1831.1957310692073,1840.0556398732997,1857.3281067490307,1836.1431875181497,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841
