,Step_0 Pred,Step_1 Pred,Step_2 Pred,Step_3 Pred,Step_4 Pred,Step_5 Pred,Step_6 Pred,Step_7 Pred,Step_8 Pred,Step_9 Pred,Step_10 Pred,Step_11 Pred,Step_12 Pred,Step_13 Pred,Step_14 Pred,Step_15 Pred,Step_16 Pred,Step_17 Pred,Step_18 Pred,Step_19 Pred,Step_20 Pred,Step_21 Pred,Step_22 Pred,Step_23 Pred,Step_24 Pred,Step_25 Pred,Step_26 Pred,Step_27 Pred,Step_28 Pred,Step_29 Pred,Step_30 Pred,Step_31 Pred,Step_32 Pred,Step_33 Pred,Step_34 Pred,Step_35 Pred,Step_36 Pred,Step_37 Pred,Step_38 Pred,Step_39 Pred,Step_40 Pred,Step_41 Pred,Step_42 Pred,Step_43 Pred,Step_44 Pred,Step_45 Pred,Step_46 Pred,Step_47 Pred,Step_48 Pred,Step_49 Pred,Step_50 Pred,Step_51 Pred,Step_52 Pred,Step_53 Pred,Step_54 Pred,Step_55 Pred,Step_56 Pred,Step_57 Pred,Step_58 Pred,Step_59 Pred,Step_0 True,Step_1 True,Step_2 True,Step_3 True,Step_4 True,Step_5 True,Step_6 True,Step_7 True,Step_8 True,Step_9 True,Step_10 True,Step_11 True,Step_12 True,Step_13 True,Step_14 True,Step_15 True,Step_16 True,Step_17 True,Step_18 True,Step_19 True,Step_20 True,Step_21 True,Step_22 True,Step_23 True,Step_24 True,Step_25 True,Step_26 True,Step_27 True,Step_28 True,Step_29 True,Step_30 True,Step_31 True,Step_32 True,Step_33 True,Step_34 True,Step_35 True,Step_36 True,Step_37 True,Step_38 True,Step_39 True,Step_40 True,Step_41 True,Step_42 True,Step_43 True,Step_44 True,Step_45 True,Step_46 True,Step_47 True,Step_48 True,Step_49 True,Step_50 True,Step_51 True,Step_52 True,Step_53 True,Step_54 True,Step_55 True,Step_56 True,Step_57 True,Step_58 True,Step_59 True
135,1889.1334061295925,1785.6934264302824,1761.1265449948198,1795.0205181011777,1808.9860737905497,1815.9657407122006,1850.4540556644229,1894.036065286829,1853.3991665017945,1851.7939302156599,1834.2229702747068,1825.6024469981687,1836.7372182717106,1874.0196087479483,1869.5265026082886,1895.1140001185065,1898.8934605139038,1883.2094309399179,1873.841663950338,1916.6296104680232,1934.6986291869032,1954.2313371938185,1963.4644012159765,1948.1575710600018,1940.9744497718525,1934.2965423846106,1919.2717174017716,1897.1337668990743,1877.5621723542195,1874.2555722601642,1899.5792634970016,1936.4816547244964,1919.020977005139,1917.7966732446578,1900.9256709866122,1883.0283752192724,1874.7295213845684,1889.1909582057426,1887.6316080343763,1908.1674331739741,1846.4336542799535,1814.479030593705,1836.050793104006,1890.3673537514826,1961.1304312088591,1974.1337784034608,2001.4498602981569,2020.2127704000259,2008.6970666008303,1992.2161740913918,1854.5733844014098,1778.8812827140741,1556.5632122073962,1465.2472773068043,1450.2864595654135,1394.1153221505353,1116.3302327714464,1082.8573230978955,1176.905465040641,1273.9037341841527,1687.569314240352,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207
136,1900.1302079665259,1722.0781612846063,1780.2741207299841,1820.2980121309433,1841.9347929326789,1858.1867215067307,1894.6451840171103,1858.6057628395647,1881.1389561138772,1877.7623602515312,1868.51840799875,1868.7777034337294,1880.543214352647,1848.5806578126587,1875.4674323285049,1895.5527958126138,1899.654081195997,1886.7099970852146,1875.0885219028241,1911.7532386104338,1942.7215441483897,1958.5712303739972,1958.012664143037,1937.5427905717843,1935.0232540056204,1931.6388808356865,1914.8333635075307,1891.8218658165645,1871.095496641064,1870.4821781646851,1897.8831882582406,1898.0494670944693,1917.3899200578126,1916.3623821793044,1899.0147865122747,1880.3400710784522,1871.6487743028645,1849.479403477512,1883.7214888715027,1900.8911397409222,1830.161815798477,1803.1437603305478,1820.4305374522405,1951.3765986706178,1966.577501897246,1987.6311401760438,2019.4978802865496,2027.0092039549068,2000.743680769179,1883.933964914803,1845.92081861761,1747.3040917650644,1469.5920701907635,1420.6713277746696,1424.3344396485527,1280.7103560119735,1154.2793329406536,1139.3965993674449,1229.4092908355387,1279.4430437405315,1637.7026956754223,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282
137,1848.9157042235438,1770.0023195063914,1837.1329276817812,1885.623662761342,1910.5174244347224,1925.8741849054113,1867.409986121328,1894.6333625095767,1914.1178512094473,1916.8618408725968,1913.121733653594,1914.1441385090943,1856.3262339855623,1870.1129116004136,1895.1763741253612,1918.3283299913642,1925.108120108007,1909.2229693597988,1894.0586194788336,1926.9494754525092,1956.236482636121,1961.7411054006582,1946.7806765246467,1934.014381665323,1939.5694013830293,1934.0377135880865,1916.8282429038172,1891.3588049227833,1872.6238931282307,1880.1272839428482,1882.4662314268219,1910.7166790551234,1930.6169426186414,1928.5005816778323,1909.435445403099,1890.168410223385,1848.3417389235597,1858.4621937414927,1894.0408872175333,1913.5655068245574,1844.8061748941175,1820.8428903005488,1955.8060864342087,1977.7489820626026,1993.0455461725614,2020.2801218837367,2055.3302695361062,2053.5841084364793,1949.565263733405,1895.64363476524,1830.0701991150918,1652.1173908779936,1405.8912546616207,1391.8602140423588,1378.4340146342051,1282.4800045805157,1207.1406815653652,1202.2600321886025,1287.4493152637801,1318.800186561983,1572.6739048756524,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857
138,1858.7893072986383,1766.0195602906472,1835.631129586565,1891.269210339371,1911.476988644913,1846.054588308121,1860.205399464236,1872.603827674654,1887.0075568735263,1895.978681176125,1900.9063832637944,1840.4728146523125,1847.4202835205497,1859.5171077427103,1880.5494361987173,1903.654106034586,1913.7856046292939,1896.950689078456,1886.1900062998902,1894.7910863074585,1926.305047745779,1937.144436877134,1928.7517887129202,1939.6476410973632,1928.2436194351294,1919.1538134187397,1900.7551924042864,1874.7755630454885,1854.823969251891,1847.8517685455242,1861.1198552904168,1889.203557444035,1908.8737682491037,1907.5712247742886,1890.6205828865434,1842.1226926840015,1826.6309181535876,1836.7369071794071,1875.667775771968,1901.2551177360342,1827.979969927778,1943.0153708290593,1947.8304575028562,1954.0684803729287,1964.665528599846,2000.9418465665178,2040.4992550583568,1973.2438988692577,1877.249057950732,1759.593637669252,1622.3534791930938,1428.6876320247065,1362.0672930001565,1333.7028300426166,1345.9188026170234,1308.538106972875,1284.8334178566029,1288.7213716928509,1379.2634644884506,1314.3084025646135,1548.2250051962976,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949
139,1796.4056565825758,1723.4957311386459,1783.8620260394925,1839.501117842285,1788.5801296876691,1798.283565272741,1805.320862043618,1807.7631699454344,1812.911747568599,1823.7528477076232,1760.6555512472987,1784.4841328734458,1813.8078489488723,1848.9954993993954,1893.0225265619786,1929.4030604503278,1912.2122553042693,1913.5174430636644,1901.1526128220262,1891.3614492073632,1884.8868406404679,1890.741908884914,1880.7793334110145,1902.1751732236783,1915.0651272736488,1913.4091829420413,1895.8334010703838,1869.8425723886594,1832.635621796024,1817.7484551574903,1809.7197849883887,1818.2955109732206,1836.1724301946801,1839.8117435073443,1795.4597804337402,1769.9279684458513,1758.9135121206937,1779.6514694845,1826.8365501662106,1847.6100498256935,1872.8477240406094,1840.949874699752,1848.4657092065102,1858.7865074679066,1868.2914661633363,1881.0191855770242,1739.3532724449171,1661.89471088515,1642.9563447240992,1612.5074077868605,1482.4541037064937,1370.7962319444694,1189.7537327219409,1218.0107132886164,1273.699113221516,1299.7682593906502,1283.5307966087119,1329.1895806763046,1249.914084517861,1316.2485297154815,1627.8953552609767,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374
140,1803.9686993463922,1733.1758348009541,1785.519448059542,1775.416803275985,1813.118157311981,1831.514289588006,1830.3676033572517,1819.2785626523264,1818.9699590872399,1750.0763130547577,1769.5095492976245,1799.8438487210178,1828.3809679070082,1862.4065330577528,1907.5790020818765,1883.47339275945,1926.2299189544801,1931.3690082623875,1916.9229705102375,1901.4811262945375,1889.2250228129774,1856.7989387407526,1868.64408928937,1894.675515516703,1919.7061578036298,1924.925353379692,1902.314387029501,1850.7349720144966,1814.917826287812,1797.1403788304012,1793.5631284322883,1808.4901926587477,1828.7926985707097,1797.8720679282674,1776.239564645705,1746.7980223603222,1734.7113864111016,1761.449925444323,1817.37576657788,1840.7030229569134,1845.5638401993272,1816.7090957714483,1826.5433456701483,1841.9758571167429,1848.211546794539,1712.2324787437524,1630.99686775394,1519.6738090835731,1496.0134506205518,1453.5627281598763,1357.156234350725,1167.7995599975447,1191.6820383652755,1235.5684518066703,1291.360523249716,1311.6013551125063,1307.682758684362,1254.2670435747875,1298.0269202217278,1515.7490685824346,1635.4721638592237,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778
141,1827.9693927894587,1749.3306248032336,1749.6312177415043,1801.3206038858011,1841.6378553289744,1861.4902106777508,1856.454559560762,1839.8809615448763,1749.3490570222168,1758.5432345064355,1791.623079054496,1830.443665425461,1860.7350341109695,1891.078977395772,1829.1095460818392,1898.0622218789133,1940.0253071538298,1947.6229589364123,1936.0861008605777,1921.5053601410057,1883.8670800695475,1874.0021875789516,1886.5586506795548,1912.2237657194994,1938.3514750147701,1942.3169686076692,1899.8996885696215,1858.542766648103,1817.3233475247378,1791.8291777055745,1784.9639927516168,1800.9948902440215,1792.987840990014,1793.0740913311633,1778.7167926585907,1757.2149481435044,1746.0622112894346,1771.3751698418007,1800.0657353064996,1848.0152475510213,1846.1202287841627,1807.5578490251148,1823.4863971496632,1854.4441255492998,1730.3651158387008,1698.9003069843357,1599.0825305209967,1511.7250896364746,1490.5274933942255,1439.4662026107246,1228.0042424467156,1177.743003294778,1186.7849788695023,1225.425053931353,1281.6794085374213,1320.4383986322903,1285.261403093163,1325.2565962291226,1378.4998106563983,1610.323539816189,1643.5511532084188,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871
142,1852.2182601176535,1719.8700281142605,1773.1035209070512,1825.1073435971255,1864.4765412453382,1885.2758615660127,1882.0910541087833,1778.1952464117487,1767.514592128262,1782.1354637549873,1818.8043024356184,1856.8641125783388,1885.8227618355913,1800.4534340897546,1853.1255608208535,1920.2837006651043,1960.794762613367,1969.8165949614388,1958.0737937806775,1916.1208190056254,1899.0992480726788,1888.3502312554947,1901.1523017297227,1923.6056998281838,1947.8995199942365,1928.5935982765832,1913.920774235171,1872.7162875423744,1831.8155824839598,1802.0137953111073,1792.5780546532096,1799.479092995147,1800.5533724922586,1805.6452535431076,1798.8165441617373,1770.976505054847,1751.0895406873044,1770.3963179087925,1820.4233823292595,1876.4231078849014,1879.2478260008127,1840.1527006719962,1853.6565953829527,1750.099878296749,1739.6957072980106,1656.5173248727506,1543.6724026535908,1495.6068529798583,1488.1203389227064,1275.9876637523203,1207.8199516100892,1167.3221888578016,1174.3645408786108,1208.408849340642,1258.263024213431,1266.144858815274,1314.2532614538154,1351.8535104911691,1419.0636027501068,1640.3347698823825,1626.5670688980456,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232
143,1827.0914903089408,1752.8717884941389,1808.2562512465047,1861.7121750363085,1900.6021349909572,1922.087569387033,1816.0460025265074,1807.3640385200251,1799.4357733918828,1815.8826790671621,1850.1162094228062,1883.7434208789005,1791.715395695564,1820.4862229745695,1875.8729411461359,1937.5095036953082,1973.7648229314927,1980.5727669016037,1931.8400020099086,1916.256921888413,1894.6753599705512,1884.5695264908832,1897.6803560763492,1916.3852474636126,1899.0345408735477,1928.7272124209426,1917.8290268442233,1876.407242177422,1832.3039974004776,1799.7013684460082,1799.2718277479307,1791.687086295944,1795.3977952922648,1805.5363712368776,1801.02529951669,1765.812839454962,1750.7556608725574,1769.1608925984606,1824.0051435657736,1884.8398657026373,1882.3939024662548,1838.2595484589588,1732.7700926640955,1750.1464643692002,1715.6284401019923,1591.5178545225867,1470.941044191878,1438.0732868217385,1210.5896063882785,1205.18709967237,1158.2316828837293,1129.0347758085225,1149.2523924081631,1178.2724046222838,1167.0864586648136,1239.0082771797058,1294.8138811379545,1329.5347375870538,1421.4436921912202,1619.450132497469,1589.7614273769439,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758
144,1856.1644659877347,1785.1987118946186,1839.737547992956,1894.0203551255013,1932.7032831521612,1830.6247211461064,1835.9027131675332,1830.6964279220665,1827.766560607567,1845.5027105616864,1875.8121226007988,1783.8730698162674,1806.8068722044309,1840.7168665644197,1894.097506016773,1947.2711135411373,1978.872647462897,1933.3887750429553,1931.3424098704372,1913.0288726009949,1886.762260592205,1875.419835206067,1885.2690175353355,1838.7087657452337,1877.9424826952659,1916.9287257178523,1914.657596356045,1876.7525546343231,1828.515048689823,1795.2160396139366,1782.5906695681049,1773.2882319622631,1777.387106380294,1787.2428216479364,1776.2187214613696,1757.1085545757026,1741.556894776862,1772.557087275928,1847.6865785323582,1919.2178984332638,1886.8888751597353,1712.2394005475055,1716.9272504691653,1734.680354953826,1667.173247318108,1493.8593697379415,1361.3297709215994,1178.7980728421473,1137.2606396115145,1146.7655983069442,1118.8706902950216,1075.3681647561637,1041.8202040643896,1003.567088941573,1076.4746034201507,1212.4768478475492,1309.5895211856782,1351.6848984626643,1463.0398440941415,1501.1404073286221,1625.0824586525987,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732
145,1899.2543275859807,1796.2390666540439,1847.2924245838053,1898.7226708392745,1828.6691949262145,1825.3653946628906,1830.525793793589,1827.6662333396837,1828.414410329636,1847.108102393973,1771.768468286519,1791.7753587370664,1817.9884628696518,1851.0656631331324,1896.0071461218965,1939.53315912967,1883.9476529761578,1910.9916846514304,1910.6911694862354,1897.8581453278077,1874.5335332333543,1861.6770216060113,1795.175986479859,1824.1358023332496,1865.066061160498,1907.5450930207935,1909.3204967969505,1874.1978646378623,1822.460725824976,1795.727008722459,1778.639641767319,1774.4005424934792,1788.0134750568175,1800.7564379933776,1776.8262069570574,1740.9816851076637,1712.7684907827077,1750.0788795662618,1846.332860373615,1923.8947045781488,1737.993099120876,1697.0174985903902,1696.4125018331304,1699.7213573463864,1599.7222918431742,1409.400998029871,1272.627166916681,1158.2707249678203,1133.7688618237921,1143.2424779696428,1128.5150572289638,1107.754817878918,952.8997965604731,962.265580336618,1044.6139296095635,1212.4805809551913,1321.194119610603,1381.6859402559178,1339.4995684801538,1491.5233776308514,1701.3552141244443,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732,1772.7963172573309
146,1921.6686836003507,1789.293464339628,1836.128255087581,1814.2326454893214,1831.7368761311707,1834.0626021922449,1844.4933715829338,1841.4372007932075,1838.3898961341315,1774.533845545535,1783.6709375920589,1800.9610589560143,1821.2171343416767,1846.1696924604216,1881.933641403205,1818.5286746547047,1863.5715737344146,1882.421278588964,1873.0378014380567,1860.866781701508,1847.5927842028484,1764.6938404392204,1777.6077485965616,1808.5653214500464,1847.3574428752397,1887.2839623851987,1890.025618856072,1847.9586287517816,1811.3702852046847,1777.7860822595512,1758.0439313592947,1763.7320985829053,1788.957018013377,1781.6633034113281,1773.9855453605908,1716.013727919895,1666.950816321095,1699.4008545006905,1807.3037643862192,1728.0078139088198,1680.648754856369,1647.4006871451827,1640.2100218686733,1616.63404719298,1492.2167246023093,1329.9162922973144,1196.9205216641558,1153.9087831206298,1149.0917132333977,1158.6530574088395,1149.4141992925286,1004.7538671929428,956.3356555066388,947.5470257265891,1035.802823410585,1215.9214173782132,1349.6588320629503,1362.9003981889682,1423.3193454621849,1591.272947106645,1679.1123477423866,1672.2802941187533,1759.049770549633,1780.0173918065088,1788.5777964953927,1760.5712452330463,1764.0648895745899,1769.9453118417723,1840.62571651949,1835.4086985895522,1787.7960993097367,1780.5233056650993,1784.453879146929,1776.7884870152564,1807.4477223496706,1792.3532126908444,1789.4640984681055,1787.4476759298004,1826.3719338109117,1859.217525854426,1839.6642857554784,1830.8810612042023,1847.2288062077366,1864.502206360378,1837.075375605631,1872.656246727796,1783.4161529954804,1785.2454535132215,1757.706707302285,1741.6963419019123,1750.4108928271876,1748.2883878133841,1749.4849265857767,1763.0308187577077,1774.0864170400052,1790.6397162830867,1844.5809440663731,1848.9497688307788,1837.2526982186341,1786.160064885554,1790.8452705226339,1766.3717167782256,1783.0296208083637,1764.7579254537443,1758.0366206901622,1777.4938110403994,1791.1923717602801,1763.8444806775499,1725.9542936133207,1756.6615927086282,1764.0291139596857,1780.0161474372949,1772.6486261862374,1772.596907090778,1754.237794798871,1772.6473818170232,1776.2812510143758,1787.2704310898732,1772.7963172573309,1790.813228015372
